timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
67,DUNE_ENERGY,101.48,73,100.48,43,99.48,29,101.7,73,102.7,43,103.7,29,101.59
68,DUNE_ENERGY,101.11,70,100.11,42,99.11,28,101.47,70,102.47,42,103.47,28,101.24
69,DUNE_ENERGY,100.97,136,99.97,81,98.97,54,101.21,136,102.21,81,103.21,54,101.09
70,DUNE_ENERGY,100.32,119,99.32,71,98.32,47,100.61,119,101.61,71,102.61,47,100.46
71,DUNE_ENERGY,102.26,73,101.26,44,100.26,29,102.59,73,103.59,44,104.59,29,102.41
72,DUNE_ENERGY,102.26,48,101.26,29,100.26,19,102.56,48,103.56,29,104.56,19,102.38
73,DUNE_ENERGY,102.41,130,101.41,78,100.41,52,102.79,130,103.79,78,104.79,52,102.59
74,DUNE_ENERGY,103.12,143,102.12,85,101.12,57,103.61,143,104.61,85,105.61,57,103.32
75,DUNE_ENERGY,102.83,124,101.83,74,100.83,49,103.16,124,104.16,74,105.16,49,102.99
76,DUNE_ENERGY,102.2,73,101.2,44,100.2,29,102.48,73,103.48,44,104.48,29,102.27
77,DUNE_ENERGY,102.16,117,101.16,70,100.16,46,102.4,117,103.4,70,104.4,46,102.29
78,DUNE_ENERGY,101.79,127,100.79,76,99.79,51,102.12,127,103.12,76,104.12,51,101.93
79,DUNE_ENERGY,101.27,148,100.27,88,99.27,59,101.49,148,102.49,88,103.49,59,101.45
80,DUNE_ENERGY,101.33,146,100.33,87,99.33,58,101.58,146,102.58,87,103.58,58,101.41
81,DUNE_ENERGY,101.12,73,100.12,44,99.12,29,101.43,73,102.43,44,103.43,29,101.27
82,DUNE_ENERGY,100.18,130,99.18,78,98.18,52,100.5,130,101.5,78,102.5,52,100.3
83,DUNE_ENERGY,100.04,59,99.04,35,98.04,23,100.43,59,101.43,35,102.43,23,100.19
84,DUNE_ENERGY,100.48,114,99.48,68,98.48,45,100.84,114,101.84,68,102.84,45,100.72
85,DUNE_ENERGY,99.87,141,98.87,84,97.87,56,100.24,141,101.24,84,102.24,56,100.04
86,DUNE_ENERGY,100.03,85,99.03,51,98.03,34,100.32,85,101.32,51,102.32,34,100.17
87,DUNE_ENERGY,100.14,92,99.14,55,98.14,36,100.47,92,101.47,55,102.47,36,100.25
88,DUNE_ENERGY,100.77,70,99.77,42,98.77,28,100.98,70,101.98,42,102.98,28,100.84
89,DUNE_ENERGY,101.59,43,100.59,25,99.59,17,102.03,43,103.03,25,104.03,17,101.84
90,DUNE_ENERGY,100.43,140,99.43,84,98.43,56,100.78,140,101.78,84,102.78,56,100.53
91,DUNE_ENERGY,101.26,74,100.26,44,99.26,29,101.66,74,102.66,44,103.66,29,101.45
92,DUNE_ENERGY,100.38,88,99.38,53,98.38,35,100.71,88,101.71,53,102.71,35,100.49
93,DUNE_ENERGY,101.04,98,100.04,59,99.04,39,101.43,98,102.43,59,103.43,39,101.26
94,DUNE_ENERGY,102.03,69,101.03,41,100.03,27,102.46,69,103.46,41,104.46,27,102.23
95,DUNE_ENERGY,102.1,48,101.1,29,100.1,19,102.3,48,103.3,29,104.3,19,102.18
96,DUNE_ENERGY,102.17,122,101.17,73,100.17,48,102.42,122,103.42,73,104.42,48,102.28
97,DUNE_ENERGY,101.02,43,100.02,26,99.02,17,101.34,43,102.34,26,103.34,17,101.17
98,DUNE_ENERGY,100.57,62,99.57,37,98.57,25,100.86,62,101.86,37,102.86,25,100.62
99,DUNE_ENERGY,98.83,84,97.83,50,96.83,33,99.27,84,100.27,50,101.27,33,99.05
100,DUNE_ENERGY,98.88,89,97.88,53,96.88,35,99.17,89,100.17,53,101.17,35,99.07
101,DUNE_ENERGY,98.6,45,97.6,27,96.6,18,98.85,45,99.85,27,100.85,18,98.72
102,DUNE_ENERGY,98.69,132,97.69,79,96.69,52,99.05,132,100.05,79,101.05,52,98.84
103,DUNE_ENERGY,98.55,65,97.55,39,96.55,26,98.74,65,99.74,39,100.74,26,98.62
104,DUNE_ENERGY,98.46,80,97.46,48,96.46,32,98.73,80,99.73,48,100.73,32,98.6
105,DUNE_ENERGY,98.11,78,97.11,46,96.11,31,98.4,78,99.4,46,100.4,31,98.27
106,DUNE_ENERGY,97.39,110,96.39,66,95.39,44,97.65,110,98.65,66,99.65,44,97.54
107,DUNE_ENERGY,98.47,88,97.47,53,96.47,35,98.77,88,99.77,53,100.77,35,98.58
108,DUNE_ENERGY,97.9,110,96.9,66,95.9,44,98.27,110,99.27,66,100.27,44,98.15
109,DUNE_ENERGY,97.85,66,96.85,39,95.85,26,98.09,66,99.09,39,100.09,26,97.98
110,DUNE_ENERGY,97.33,96,96.33,57,95.33,38,97.57,96,98.57,57,99.57,38,97.45
111,DUNE_ENERGY,96.94,141,95.94,84,94.94,56,97.22,141,98.22,84,99.22,56,97.12
112,DUNE_ENERGY,98.04,105,97.04,63,96.04,42,98.4,105,99.4,63,100.4,42,98.24
113,DUNE_ENERGY,98.43,51,97.43,30,96.43,20,98.71,51,99.71,30,100.71,20,98.62
114,DUNE_ENERGY,98.94,65,97.94,39,96.94,26,99.3,65,100.3,39,101.3,26,99.17
115,DUNE_ENERGY,98.74,100,97.74,60,96.74,40,99.04,100,100.04,60,101.04,40,98.88
116,DUNE_ENERGY,98.0,113,97.0,68,96.0,45,98.26,113,99.26,68,100.26,45,98.21
117,DUNE_ENERGY,98.6,103,97.6,61,96.6,41,98.94,103,99.94,61,100.94,41,98.72
118,DUNE_ENERGY,98.44,150,97.44,90,96.44,60,98.68,150,99.68,90,100.68,60,98.57
119,DUNE_ENERGY,97.38,94,96.38,56,95.38,37,97.66,94,98.66,56,99.66,37,97.53
120,DUNE_ENERGY,97.9,111,96.9,66,95.9,44,98.09,111,99.09,66,100.09,44,97.96
121,DUNE_ENERGY,97.36,98,96.36,58,95.36,39,97.76,98,98.76,58,99.76,39,97.51
122,DUNE_ENERGY,98.07,80,97.07,48,96.07,32,98.27,80,99.27,48,100.27,32,98.18
123,DUNE_ENERGY,98.15,118,97.15,70,96.15,47,98.32,118,99.32,70,100.32,47,98.2
124,DUNE_ENERGY,98.62,97,97.62,58,96.62,38,98.92,97,99.92,58,100.92,38,98.87
125,DUNE_ENERGY,99.48,100,98.48,60,97.48,40,99.66,100,100.66,60,101.66,40,99.56
126,DUNE_ENERGY,98.54,139,97.54,83,96.54,55,98.83,139,99.83,83,100.83,55,98.66
127,DUNE_ENERGY,98.16,75,97.16,45,96.16,30,98.52,75,99.52,45,100.52,30,98.38
128,DUNE_ENERGY,97.53,109,96.53,65,95.53,43,97.8,109,98.8,65,99.8,43,97.65
129,DUNE_ENERGY,98.28,89,97.28,53,96.28,35,98.56,89,99.56,53,100.56,35,98.4
130,DUNE_ENERGY,98.01,109,97.01,65,96.01,43,98.43,109,99.43,65,100.43,43,98.23
131,DUNE_ENERGY,98.46,146,97.46,87,96.46,58,98.78,146,99.78,87,100.78,58,98.63
132,DUNE_ENERGY,97.52,149,96.52,89,95.52,59,97.7,149,98.7,89,99.7,59,97.62
133,DUNE_ENERGY,97.27,101,96.27,60,95.27,40,97.48,101,98.48,60,99.48,40,97.37
134,DUNE_ENERGY,98.01,146,97.01,87,96.01,58,98.31,146,99.31,87,100.31,58,98.16
135,DUNE_ENERGY,96.93,109,95.93,65,94.93,43,97.34,109,98.34,65,99.34,43,97.15
136,DUNE_ENERGY,97.54,102,96.54,61,95.54,40,97.9,102,98.9,61,99.9,40,97.79
137,DUNE_ENERGY,97.92,126,96.92,75,95.92,50,98.19,126,99.19,75,100.19,50,98.03
138,DUNE_ENERGY,98.26,119,97.26,71,96.26,47,98.7,119,99.7,71,100.7,47,98.49
139,DUNE_ENERGY,97.24,115,96.24,69,95.24,46,97.63,115,98.63,69,99.63,46,97.5
140,DUNE_ENERGY,97.44,99,96.44,59,95.44,39,97.72,99,98.72,59,99.72,39,97.59
141,DUNE_ENERGY,97.42,81,96.42,48,95.42,32,97.74,81,98.74,48,99.74,32,97.55
142,DUNE_ENERGY,97.79,136,96.79,81,95.79,54,98.05,136,99.05,81,100.05,54,97.9
143,DUNE_ENERGY,97.4,146,96.4,87,95.4,58,97.63,146,98.63,87,99.63,58,97.5
144,DUNE_ENERGY,97.68,84,96.68,50,95.68,33,97.77,84,98.77,50,99.77,33,97.83
145,DUNE_ENERGY,97.24,123,96.24,73,95.24,49,97.56,123,98.56,73,99.56,49,97.39
146,DUNE_ENERGY,97.61,119,96.61,71,95.61,47,97.91,119,98.91,71,99.91,47,97.76
147,DUNE_ENERGY,98.97,125,97.97,75,96.97,50,99.28,125,100.28,75,101.28,50,99.11
148,DUNE_ENERGY,100.23,87,99.23,52,98.23,34,100.41,87,101.41,52,102.41,34,100.3
149,DUNE_ENERGY,100.28,135,99.28,81,98.28,54,100.61,135,101.61,81,102.61,54,100.4
150,DUNE_ENERGY,99.94,114,98.94,68,97.94,45,100.35,114,101.35,68,102.35,45,100.18
151,DUNE_ENERGY,100.52,126,99.52,75,98.52,50,100.79,126,101.79,75,102.79,50,100.63
152,DUNE_ENERGY,100.91,115,99.91,69,98.91,46,101.27,115,102.27,69,103.27,46,101.09
153,DUNE_ENERGY,100.7,53,99.7,31,98.7,21,100.96,53,101.96,31,102.96,21,100.88
154,DUNE_ENERGY,100.48,141,99.48,84,98.48,56,100.78,141,101.78,84,102.78,56,100.67
155,DUNE_ENERGY,99.58,84,98.58,50,97.58,33,99.78,84,100.78,50,101.78,33,99.64
156,DUNE_ENERGY,98.65,41,97.65,24,96.65,16,99.04,41,100.04,24,101.04,16,98.82
157,DUNE_ENERGY,99.2,53,98.2,32,97.2,21,99.37,53,100.37,32,101.37,21,99.3
158,DUNE_ENERGY,98.73,59,97.73,35,96.73,23,99.05,59,100.05,35,101.05,23,98.86
159,DUNE_ENERGY,98.33,123,97.33,73,96.33,49,98.73,123,99.73,73,100.73,49,98.55
160,DUNE_ENERGY,98.49,95,97.49,57,96.49,38,98.64,95,99.64,57,100.64,38,98.55
161,DUNE_ENERGY,98.41,81,97.41,48,96.41,32,98.62,81,99.62,48,100.62,32,98.53
162,DUNE_ENERGY,99.11,71,98.11,42,97.11,28,99.58,71,100.58,42,101.58,28,99.34
163,DUNE_ENERGY,99.91,125,98.91,75,97.91,50,100.15,125,101.15,75,102.15,50,100.06
164,DUNE_ENERGY,99.83,67,98.83,40,97.83,26,100.14,67,101.14,40,102.14,26,99.97
165,DUNE_ENERGY,99.52,75,98.52,45,97.52,30,99.87,75,100.87,45,101.87,30,99.69
166,DUNE_ENERGY,100.21,64,99.21,38,98.21,25,100.56,64,101.56,38,102.56,25,100.41
167,DUNE_ENERGY,100.41,102,99.41,61,98.41,41,100.68,102,101.68,61,102.68,41,100.49
168,DUNE_ENERGY,99.89,97,98.89,58,97.89,38,100.12,97,101.12,58,102.12,38,100.05
169,DUNE_ENERGY,100.07,68,99.07,40,98.07,27,100.34,68,101.34,40,102.34,27,100.21
170,DUNE_ENERGY,99.71,110,98.71,66,97.71,44,99.97,110,100.97,66,101.97,44,99.84
171,DUNE_ENERGY,99.18,135,98.18,81,97.18,54,99.52,135,100.52,81,101.52,54,99.38
172,DUNE_ENERGY,98.76,69,97.76,41,96.76,27,99.03,69,100.03,41,101.03,27,98.92
173,DUNE_ENERGY,99.05,55,98.05,33,97.05,22,99.35,55,100.35,33,101.35,22,99.18
174,DUNE_ENERGY,98.93,134,97.93,80,96.93,53,99.34,134,100.34,80,101.34,53,99.2
175,DUNE_ENERGY,98.69,137,97.69,82,96.69,54,99.08,137,100.08,82,101.08,54,98.92
176,DUNE_ENERGY,98.38,69,97.38,41,96.38,27,98.72,69,99.72,41,100.72,27,98.54
177,DUNE_ENERGY,98.73,130,97.73,78,96.73,52,99.09,130,100.09,78,101.09,52,98.91
178,DUNE_ENERGY,98.39,129,97.39,77,96.39,51,98.76,129,99.76,77,100.76,51,98.55
179,DUNE_ENERGY,98.49,136,97.49,81,96.49,54,98.7,136,99.7,81,100.7,54,98.57
180,DUNE_ENERGY,97.35,96,96.35,57,95.35,38,97.59,96,98.59,57,99.59,38,97.49
181,DUNE_ENERGY,97.19,72,96.19,43,95.19,28,97.67,72,98.67,43,99.67,28,97.41
182,DUNE_ENERGY,98.1,49,97.1,29,96.1,19,98.44,49,99.44,29,100.44,19,98.27
183,DUNE_ENERGY,97.67,59,96.67,35,95.67,23,98.0,59,99.0,35,100.0,23,97.89
184,DUNE_ENERGY,98.43,55,97.43,33,96.43,22,98.63,55,99.63,33,100.63,22,98.53
185,DUNE_ENERGY,100.28,116,99.28,69,98.28,46,100.61,116,101.61,69,102.61,46,100.48
186,DUNE_ENERGY,100.39,96,99.39,57,98.39,38,100.67,96,101.67,57,102.67,38,100.57
187,DUNE_ENERGY,100.28,94,99.28,56,98.28,37,100.66,94,101.66,56,102.66,37,100.45
188,DUNE_ENERGY,100.07,137,99.07,82,98.07,55,100.24,137,101.24,82,102.24,55,100.15
189,DUNE_ENERGY,99.4,124,98.4,74,97.4,49,99.72,124,100.72,74,101.72,49,99.54
190,DUNE_ENERGY,99.85,92,98.85,55,97.85,36,100.1,92,101.1,55,102.1,36,99.98
191,DUNE_ENERGY,99.68,77,98.68,46,97.68,30,100.06,77,101.06,46,102.06,30,99.89
192,DUNE_ENERGY,100.27,49,99.27,29,98.27,19,100.54,49,101.54,29,102.54,19,100.41
193,DUNE_ENERGY,101.37,140,100.37,84,99.37,56,101.61,140,102.61,84,103.61,56,101.56
194,DUNE_ENERGY,101.45,54,100.45,32,99.45,21,101.82,54,102.82,32,103.82,21,101.66
195,DUNE_ENERGY,100.95,74,99.95,44,98.95,29,101.3,74,102.3,44,103.3,29,101.17
196,DUNE_ENERGY,101.04,135,100.04,81,99.04,54,101.38,135,102.38,81,103.38,54,101.21
197,DUNE_ENERGY,101.48,96,100.48,57,99.48,38,101.63,96,102.63,57,103.63,38,101.58
198,DUNE_ENERGY,102.02,104,101.02,62,100.02,41,102.23,104,103.23,62,104.23,41,102.12
199,DUNE_ENERGY,100.41,116,99.41,69,98.41,46,100.75,116,101.75,69,102.75,46,100.61
200,DUNE_ENERGY,100.69,51,99.69,30,98.69,20,101.04,51,102.04,30,103.04,20,100.86
201,DUNE_ENERGY,100.98,42,99.98,25,98.98,17,101.25,42,102.25,25,103.25,17,101.06
202,DUNE_ENERGY,100.43,74,99.43,44,98.43,29,100.66,74,101.66,44,102.66,29,100.51
203,DUNE_ENERGY,99.52,96,98.52,57,97.52,38,99.89,96,100.89,57,101.89,38,99.71
204,DUNE_ENERGY,100.4,114,99.4,68,98.4,45,100.65,114,101.65,68,102.65,45,100.52
205,DUNE_ENERGY,99.5,92,98.5,55,97.5,36,99.82,92,100.82,55,101.82,36,99.61
206,DUNE_ENERGY,99.47,149,98.47,89,97.47,59,99.87,149,100.87,89,101.87,59,99.66
207,DUNE_ENERGY,100.05,91,99.05,54,98.05,36,100.24,91,101.24,54,102.24,36,100.16
208,DUNE_ENERGY,100.19,98,99.19,58,98.19,39,100.41,98,101.41,58,102.41,39,100.32
209,DUNE_ENERGY,100.69,105,99.69,63,98.69,42,101.03,105,102.03,63,103.03,42,100.82
210,DUNE_ENERGY,101.44,109,100.44,65,99.44,43,101.74,109,102.74,65,103.74,43,101.59
211,DUNE_ENERGY,101.26,103,100.26,62,99.26,41,101.49,103,102.49,62,103.49,41,101.41
212,DUNE_ENERGY,101.14,66,100.14,39,99.14,26,101.44,66,102.44,39,103.44,26,101.35
213,DUNE_ENERGY,101.23,102,100.23,61,99.23,40,101.48,102,102.48,61,103.48,40,101.35
214,DUNE_ENERGY,102.54,117,101.54,70,100.54,47,102.83,117,103.83,70,104.83,47,102.59
215,DUNE_ENERGY,102.6,92,101.6,55,100.6,36,102.97,92,103.97,55,104.97,36,102.82
216,DUNE_ENERGY,102.81,54,101.81,32,100.81,21,103.07,54,104.07,32,105.07,21,102.83
217,DUNE_ENERGY,102.32,131,101.32,78,100.32,52,102.64,131,103.64,78,104.64,52,102.46
218,DUNE_ENERGY,101.62,93,100.62,55,99.62,37,102.02,93,103.02,55,104.02,37,101.79
219,DUNE_ENERGY,102.38,89,101.38,53,100.38,35,102.8,89,103.8,53,104.8,35,102.65
220,DUNE_ENERGY,103.21,135,102.21,81,101.21,54,103.55,135,104.55,81,105.55,54,103.34
221,DUNE_ENERGY,103.87,93,102.87,55,101.87,37,104.23,93,105.23,55,106.23,37,104.09
222,DUNE_ENERGY,104.75,74,103.75,44,102.75,29,105.17,74,106.17,44,107.17,29,104.95
223,DUNE_ENERGY,104.72,124,103.72,74,102.72,49,105.04,124,106.04,74,107.04,49,104.91
224,DUNE_ENERGY,105.24,108,104.24,65,103.24,43,105.57,108,106.57,65,107.57,43,105.42
225,DUNE_ENERGY,104.45,81,103.45,48,102.45,32,104.75,81,105.75,48,106.75,32,104.6
226,DUNE_ENERGY,103.74,70,102.74,42,101.74,28,103.84,70,104.84,42,105.84,28,103.79
227,DUNE_ENERGY,103.07,135,102.07,81,101.07,54,103.39,135,104.39,81,105.39,54,103.24
228,DUNE_ENERGY,102.69,88,101.69,53,100.69,35,103.12,88,104.12,53,105.12,35,102.95
229,DUNE_ENERGY,102.09,103,101.09,61,100.09,41,102.4,103,103.4,61,104.4,41,102.19
230,DUNE_ENERGY,100.51,115,99.51,69,98.51,46,100.77,115,101.77,69,102.77,46,100.63
231,DUNE_ENERGY,100.46,98,99.46,58,98.46,39,100.75,98,101.75,58,102.75,39,100.59
232,DUNE_ENERGY,100.34,123,99.34,74,98.34,49,100.61,123,101.61,74,102.61,49,100.46
233,DUNE_ENERGY,100.65,119,99.65,71,98.65,47,100.96,119,101.96,71,102.96,47,100.8
234,DUNE_ENERGY,100.24,149,99.24,89,98.24,59,100.5,149,101.5,89,102.5,59,100.42
235,DUNE_ENERGY,100.03,120,99.03,72,98.03,48,100.14,120,101.14,72,102.14,48,100.11
236,DUNE_ENERGY,99.76,109,98.76,65,97.76,43,100.0,109,101.0,65,102.0,43,99.93
237,DUNE_ENERGY,100.15,69,99.15,41,98.15,27,100.37,69,101.37,41,102.37,27,100.3
238,DUNE_ENERGY,99.28,52,98.28,31,97.28,21,99.53,52,100.53,31,101.53,21,99.43
239,DUNE_ENERGY,99.45,78,98.45,46,97.45,31,99.85,78,100.85,46,101.85,31,99.68
240,DUNE_ENERGY,99.93,141,98.93,84,97.93,56,100.21,141,101.21,84,102.21,56,100.07
241,DUNE_ENERGY,100.61,92,99.61,55,98.61,37,100.86,92,101.86,55,102.86,37,100.74
242,DUNE_ENERGY,100.78,61,99.78,36,98.78,24,101.12,61,102.12,36,103.12,24,101.01
243,DUNE_ENERGY,101.36,103,100.36,62,99.36,41,101.54,103,102.54,62,103.54,41,101.45
244,DUNE_ENERGY,101.96,99,100.96,59,99.96,39,102.23,99,103.23,59,104.23,39,102.09
245,DUNE_ENERGY,101.45,99,100.45,59,99.45,39,101.74,99,102.74,59,103.74,39,101.64
246,DUNE_ENERGY,100.45,60,99.45,36,98.45,24,100.65,60,101.65,36,102.65,24,100.54
247,DUNE_ENERGY,101.83,94,100.83,56,99.83,37,102.12,94,103.12,56,104.12,37,101.93
248,DUNE_ENERGY,101.71,78,100.71,47,99.71,31,101.98,78,102.98,47,103.98,31,101.88
249,DUNE_ENERGY,101.96,113,100.96,67,99.96,45,102.17,113,103.17,67,104.17,45,102.06
250,DUNE_ENERGY,101.91,129,100.91,77,99.91,51,102.27,129,103.27,77,104.27,51,102.09
251,DUNE_ENERGY,101.58,112,100.58,67,99.58,44,101.73,112,102.73,67,103.73,44,101.6
252,DUNE_ENERGY,101.13,46,100.13,27,99.13,18,101.3,46,102.3,27,103.3,18,101.22
253,DUNE_ENERGY,101.91,139,100.91,83,99.91,55,102.3,139,103.3,83,104.3,55,102.1
254,DUNE_ENERGY,100.83,85,99.83,51,98.83,34,101.04,85,102.04,51,103.04,34,100.96
255,DUNE_ENERGY,100.98,138,99.98,82,98.98,55,101.25,138,102.25,82,103.25,55,101.1
256,DUNE_ENERGY,101.96,120,100.96,72,99.96,48,102.23,120,103.23,72,104.23,48,102.16
257,DUNE_ENERGY,102.72,44,101.72,26,100.72,17,103.07,44,104.07,26,105.07,17,102.83
258,DUNE_ENERGY,102.78,51,101.78,30,100.78,20,103.11,51,104.11,30,105.11,20,103.0
259,DUNE_ENERGY,103.19,140,102.19,84,101.19,56,103.48,140,104.48,84,105.48,56,103.36
