timestamp,asset,mid_price,bid,ask,volume,fair_value_hint
92,DIFC100,997.57,996.81,998.33,744,1.3538
93,DIFC100,1003.08,1002.27,1003.89,614,1.3134
94,DIFC100,994.59,993.79,995.39,1143,1.53
95,DIFC100,998.04,997.2,998.88,699,1.3431
96,DIFC100,1000.99,1000.18,1001.8,897,1.176
97,DIFC100,997.57,996.79,998.35,1841,1.0603
98,DIFC100,996.88,996.12,997.64,1876,0.9013
99,DIFC100,996.34,995.61,997.07,1148,0.773
100,DIFC100,998.52,997.82,999.22,1701,0.696
101,DIFC100,997.01,996.32,997.7,1978,0.6207
102,DIFC100,1001.5,1000.83,1002.17,1860,0.6659
103,DIFC100,999.8,999.12,1000.48,1325,0.5998
104,DIFC100,994.83,994.16,995.5,625,0.6782
105,DIFC100,997.95,997.27,998.63,633,0.6489
106,DIFC100,1000.36,999.68,1001.04,802,0.6035
107,DIFC100,1006.52,1005.85,1007.19,1992,0.7602
108,DIFC100,1006.17,1005.47,1006.87,591,0.6586
109,DIFC100,1008.59,1007.91,1009.27,1064,0.6139
110,DIFC100,1003.86,1003.19,1004.53,1338,0.6707
111,DIFC100,999.88,999.2,1000.56,854,0.6799
112,DIFC100,994.65,993.97,995.33,506,0.7578
113,DIFC100,988.42,987.72,989.12,1137,0.8932
114,DIFC100,987.88,987.15,988.61,1199,0.7671
115,DIFC100,992.03,991.33,992.73,1454,0.7609
116,DIFC100,985.99,985.29,986.69,1659,0.8838
117,DIFC100,983.11,982.38,983.84,1448,0.8115
118,DIFC100,991.85,991.14,992.56,873,1.1397
119,DIFC100,998.21,997.43,998.99,1994,1.1984
120,DIFC100,1002.32,1001.53,1003.11,1783,1.1094
121,DIFC100,1004.68,1003.91,1005.45,541,0.9714
122,DIFC100,1005.54,1004.8,1006.28,945,0.8321
123,DIFC100,997.49,996.77,998.21,1806,1.0995
124,DIFC100,995.99,995.22,996.76,1983,0.9435
125,DIFC100,997.45,996.71,998.19,1005,0.8169
126,DIFC100,995.05,994.34,995.76,891,0.7388
127,DIFC100,1001.17,1000.47,1001.87,771,0.8623
128,DIFC100,999.48,998.76,1000.2,1087,0.7568
129,DIFC100,1003.43,1002.73,1004.13,864,0.7488
130,DIFC100,1002.38,1001.68,1003.08,1347,0.6552
131,DIFC100,1007.5,1006.82,1008.18,962,0.7324
132,DIFC100,1009.16,1008.46,1009.86,908,0.6542
133,DIFC100,1006.3,1005.62,1006.98,862,0.6196
134,DIFC100,1009.26,1008.59,1009.93,1400,0.6005
135,DIFC100,1008.78,1008.11,1009.45,1041,0.5313
136,DIFC100,1011.54,1010.89,1012.19,1244,0.524
137,DIFC100,1013.29,1012.64,1013.94,1214,0.4899
138,DIFC100,1013.75,1013.11,1014.39,1792,0.4441
139,DIFC100,1009.6,1008.98,1010.22,1907,0.5019
140,DIFC100,1009.98,1009.34,1010.62,1698,0.4529
141,DIFC100,1009.08,1008.45,1009.71,1289,0.4162
142,DIFC100,1011.32,1010.7,1011.94,1938,0.4157
143,DIFC100,1014.68,1014.06,1015.3,1388,0.4547
144,DIFC100,1011.01,1010.38,1011.64,1091,0.4881
145,DIFC100,1016.13,1015.49,1016.77,924,0.6046
146,DIFC100,1010.37,1009.7,1011.04,1629,0.7215
147,DIFC100,1019.62,1018.93,1020.31,1050,1.1514
148,DIFC100,1027.2,1026.42,1027.98,1028,1.3345
149,DIFC100,1032.3,1031.49,1033.11,946,1.2908
150,DIFC100,1030.57,1029.77,1031.37,736,1.0945
151,DIFC100,1030.54,1029.77,1031.31,1558,0.9261
152,DIFC100,1028.55,1027.81,1029.29,786,0.8079
153,DIFC100,1025.84,1025.13,1026.55,1456,0.7315
154,DIFC100,1022.05,1021.35,1022.75,1273,0.7098
155,DIFC100,1019.72,1019.03,1020.41,1848,0.6446
156,DIFC100,1018.63,1017.95,1019.31,1936,0.5705
157,DIFC100,1017.92,1017.26,1018.58,714,0.508
158,DIFC100,1012.8,1012.16,1013.44,516,0.6028
159,DIFC100,1006.98,1006.31,1007.65,825,0.7266
160,DIFC100,1003.53,1002.84,1004.22,1826,0.7001
161,DIFC100,1005.28,1004.59,1005.97,705,0.6293
162,DIFC100,1006.67,1006.0,1007.34,833,0.5659
163,DIFC100,1009.87,1009.21,1010.53,1456,0.5668
164,DIFC100,1003.75,1003.09,1004.41,1399,0.7206
165,DIFC100,1001.66,1000.97,1002.35,1762,0.6518
166,DIFC100,996.55,995.87,997.23,1390,0.7269
167,DIFC100,998.1,997.41,998.79,1996,0.6452
168,DIFC100,991.98,991.3,992.66,1017,0.7924
169,DIFC100,997.04,996.33,997.75,1981,0.8331
170,DIFC100,994.18,993.46,994.9,1889,0.7669
171,DIFC100,997.08,996.38,997.78,1321,0.712
172,DIFC100,993.63,992.94,994.32,979,0.6921
173,DIFC100,1004.21,1003.52,1004.9,1538,1.2667
174,DIFC100,1008.78,1007.98,1009.58,1051,1.1913
175,DIFC100,1012.3,1011.52,1013.08,1682,1.081
176,DIFC100,1011.16,1010.4,1011.92,1548,0.921
177,DIFC100,1011.72,1010.99,1012.45,840,0.7895
178,DIFC100,1019.79,1019.08,1020.5,1928,1.0839
179,DIFC100,1014.5,1013.73,1015.27,1573,1.0727
180,DIFC100,1018.78,1018.02,1019.54,785,1.0251
181,DIFC100,1031.45,1030.7,1032.2,766,1.8627
182,DIFC100,1024.91,1024.02,1025.8,610,1.7728
183,DIFC100,1014.62,1013.75,1015.49,685,2.0732
184,DIFC100,1010.01,1009.1,1010.92,1208,1.8281
185,DIFC100,1020.64,1019.76,1021.52,1439,2.2032
186,DIFC100,1013.88,1012.95,1014.81,1848,2.0698
187,DIFC100,1018.6,1017.69,1019.51,802,1.8475
188,DIFC100,1019.7,1018.82,1020.58,1129,1.5378
189,DIFC100,1023.13,1022.29,1023.97,664,1.3592
190,DIFC100,1027.5,1026.69,1028.31,1394,1.2643
191,DIFC100,1037.4,1036.6,1038.2,684,1.683
192,DIFC100,1036.42,1035.56,1037.28,1637,1.3986
193,DIFC100,1032.68,1031.86,1033.5,1266,1.2373
194,DIFC100,1035.63,1034.84,1036.42,704,1.1042
195,DIFC100,1035.37,1034.6,1036.14,1464,0.9334
196,DIFC100,1030.41,1029.67,1031.15,935,0.9237
197,DIFC100,1028.63,1027.89,1029.37,1467,0.8021
198,DIFC100,1024.2,1023.49,1024.91,1946,0.7947
199,DIFC100,1016.63,1015.92,1017.34,997,1.0081
200,DIFC100,1016.64,1015.89,1017.39,763,0.8567
201,DIFC100,1014.41,1013.69,1015.13,1151,0.761
202,DIFC100,1014.45,1013.75,1015.15,1169,0.6591
203,DIFC100,1012.14,1011.46,1012.82,1079,0.6054
204,DIFC100,1014.7,1014.03,1015.37,1369,0.5772
205,DIFC100,1008.98,1008.32,1009.64,1722,0.6978
206,DIFC100,1007.63,1006.94,1008.32,1500,0.6179
207,DIFC100,1008.49,1007.82,1009.16,1871,0.5496
208,DIFC100,1008.11,1007.46,1008.76,954,0.4902
209,DIFC100,1003.38,1002.74,1004.02,1746,0.5715
210,DIFC100,1004.56,1003.9,1005.22,1241,0.516
211,DIFC100,1006.88,1006.24,1007.52,1196,0.4964
212,DIFC100,1006.61,1005.97,1007.25,1727,0.4473
213,DIFC100,1006.54,1005.91,1007.17,1315,0.4079
214,DIFC100,1010.43,1009.82,1011.04,782,0.47
215,DIFC100,1007.8,1007.17,1008.43,1523,0.4643
216,DIFC100,1008.61,1007.98,1009.24,1391,0.4262
217,DIFC100,1010.61,1009.99,1011.23,690,0.4169
218,DIFC100,1007.99,1007.37,1008.61,1371,0.4213
219,DIFC100,1011.91,1011.29,1012.53,808,0.483
220,DIFC100,1011.04,1010.4,1011.68,1484,0.4398
221,DIFC100,1014.13,1013.51,1014.75,571,0.4633
222,DIFC100,1013.4,1012.77,1014.03,867,0.4227
223,DIFC100,1021.35,1020.73,1021.97,834,0.7796
224,DIFC100,1016.86,1016.15,1017.57,717,0.7833
225,DIFC100,1019.88,1019.17,1020.59,1452,0.7376
226,DIFC100,1021.05,1020.35,1021.75,2000,0.6514
227,DIFC100,1017.35,1016.67,1018.03,707,0.6442
228,DIFC100,1014.9,1014.22,1015.58,525,0.5965
229,DIFC100,1011.48,1010.82,1012.14,829,0.5911
230,DIFC100,1009.26,1008.6,1009.92,1286,0.5497
231,DIFC100,1013.56,1012.91,1014.21,1905,0.6058
232,DIFC100,1009.12,1008.45,1009.79,1872,0.6461
233,DIFC100,1010.33,1009.65,1011.01,1322,0.5771
234,DIFC100,1009.1,1008.44,1009.76,1370,0.5192
235,DIFC100,1009.57,1008.92,1010.22,1029,0.4673
236,DIFC100,1009.39,1008.76,1010.02,1422,0.4239
237,DIFC100,1007.69,1007.07,1008.31,1528,0.4047
238,DIFC100,1005.1,1004.49,1005.71,1186,0.4117
239,DIFC100,1007.65,1007.03,1008.27,1595,0.4201
240,DIFC100,1009.13,1008.51,1009.75,866,0.4005
241,DIFC100,1008.76,1008.15,1009.37,1368,0.3708
242,DIFC100,1005.74,1005.14,1006.34,1881,0.3984
243,DIFC100,1005.07,1004.46,1005.68,663,0.371
244,DIFC100,1006.63,1006.03,1007.23,1949,0.3625
245,DIFC100,1008.78,1008.18,1009.38,1708,0.3693
246,DIFC100,1008.51,1007.91,1009.11,1758,0.3457
247,DIFC100,1011.96,1011.36,1012.56,1990,0.4014
248,DIFC100,1014.19,1013.58,1014.8,1451,0.4043
249,DIFC100,1011.61,1011.0,1012.22,1076,0.4092
250,DIFC100,1017.72,1017.11,1018.33,1442,0.6106
251,DIFC100,1019.49,1018.82,1020.16,1251,0.5613
252,DIFC100,1024.12,1023.46,1024.78,1256,0.6383
253,DIFC100,1025.55,1024.88,1026.22,1016,0.5774
254,DIFC100,1020.21,1019.55,1020.87,548,0.6672
255,DIFC100,1022.76,1022.08,1023.44,1611,0.6293
256,DIFC100,1022.17,1021.5,1022.84,1354,0.5542
257,DIFC100,1025.04,1024.39,1025.69,535,0.5504
258,DIFC100,1021.84,1021.19,1022.49,572,0.5424
259,DIFC100,1022.64,1021.99,1023.29,1720,0.4901
260,DIFC100,1026.75,1026.11,1027.39,1588,0.555
261,DIFC100,1030.38,1029.73,1031.03,1311,0.5853
262,DIFC100,1030.09,1029.43,1030.75,693,0.5182
263,DIFC100,1031.3,1030.66,1031.94,758,0.4782
264,DIFC100,1030.28,1029.65,1030.91,1382,0.4356
265,DIFC100,1025.35,1024.73,1025.97,1062,0.5267
266,DIFC100,1022.83,1022.18,1023.48,1764,0.5022
267,DIFC100,1025.84,1025.2,1026.48,999,0.5147
268,DIFC100,1032.35,1031.71,1032.99,2000,0.7367
269,DIFC100,1027.49,1026.79,1028.19,1572,0.7627
270,DIFC100,1026.08,1025.38,1026.78,1168,0.668
271,DIFC100,1025.32,1024.64,1026.0,1263,0.5858
272,DIFC100,1030.17,1029.51,1030.83,1982,0.6745
273,DIFC100,1031.21,1030.53,1031.89,1806,0.6004
274,DIFC100,1031.58,1030.91,1032.25,1549,0.5331
275,DIFC100,1029.7,1029.05,1030.35,1985,0.4911
276,DIFC100,1036.47,1035.83,1037.11,1118,0.7421
277,DIFC100,1040.79,1040.09,1041.49,1365,0.7755
278,DIFC100,1038.1,1037.39,1038.81,1026,0.7015
279,DIFC100,1039.28,1038.59,1039.97,1977,0.6258
280,DIFC100,1034.2,1033.53,1034.87,1387,0.6829
281,DIFC100,1026.84,1026.16,1027.52,738,0.8914
282,DIFC100,1028.23,1027.5,1028.96,1120,0.7797
283,DIFC100,1022.42,1021.71,1023.13,1760,0.8572
284,DIFC100,1013.15,1012.43,1013.87,999,1.2271
285,DIFC100,1012.06,1011.27,1012.85,1921,1.0372
286,DIFC100,1013.43,1012.67,1014.19,1468,0.8931
287,DIFC100,1008.94,1008.21,1009.67,940,0.8786
288,DIFC100,1009.19,1008.46,1009.92,1910,0.7536
289,DIFC100,1004.45,1003.75,1005.15,880,0.7821
290,DIFC100,1003.3,1002.59,1004.01,1738,0.6831
291,DIFC100,1009.35,1008.67,1010.03,1316,0.8181
292,DIFC100,1015.0,1014.29,1015.71,1058,0.9025
293,DIFC100,1011.0,1010.27,1011.73,510,0.8605
294,DIFC100,1010.14,1009.42,1010.86,1348,0.7418
295,DIFC100,1010.5,1009.8,1011.2,1845,0.6447
296,DIFC100,1012.57,1011.89,1013.25,1726,0.594
297,DIFC100,1014.65,1013.99,1015.31,1800,0.5546
298,DIFC100,1013.41,1012.76,1014.06,537,0.5008
299,DIFC100,1015.55,1014.91,1016.19,1952,0.4818
300,DIFC100,1014.83,1014.19,1015.47,1089,0.4374
301,DIFC100,1015.75,1015.13,1016.37,1991,0.4068
302,DIFC100,1014.18,1013.57,1014.79,1704,0.3874
303,DIFC100,1008.38,1007.77,1008.99,1361,0.5524
304,DIFC100,1006.1,1005.45,1006.75,1296,0.5209
305,DIFC100,1003.62,1002.97,1004.27,1474,0.5017
306,DIFC100,1004.09,1003.45,1004.73,1197,0.4529
307,DIFC100,1003.82,1003.19,1004.45,1154,0.4126
308,DIFC100,1001.8,1001.18,1002.42,1446,0.4037
309,DIFC100,1004.62,1004.01,1005.23,1521,0.421
310,DIFC100,1005.8,1005.18,1006.42,1878,0.3959
311,DIFC100,1010.46,1009.85,1011.07,1298,0.5003
312,DIFC100,1010.32,1009.68,1010.96,1670,0.4502
313,DIFC100,1011.08,1010.45,1011.71,660,0.4146
314,DIFC100,1008.17,1007.55,1008.79,1207,0.4288
315,DIFC100,1005.0,1004.38,1005.62,670,0.4503
316,DIFC100,1007.51,1006.88,1008.14,1256,0.4496
317,DIFC100,1016.79,1016.16,1017.42,1122,0.9357
318,DIFC100,1015.53,1014.79,1016.27,1881,0.8057
319,DIFC100,1019.15,1018.44,1019.86,1457,0.78
320,DIFC100,1025.03,1024.32,1025.74,841,0.8956
321,DIFC100,1026.01,1025.28,1026.74,1778,0.7754
322,DIFC100,1022.96,1022.25,1023.67,547,0.717
323,DIFC100,1026.34,1025.65,1027.03,1081,0.7019
324,DIFC100,1021.52,1020.83,1022.21,980,0.7365
325,DIFC100,1019.57,1018.87,1020.27,1268,0.6572
326,DIFC100,1021.27,1020.59,1021.95,1743,0.5973
327,DIFC100,1020.08,1019.42,1020.74,752,0.5336
328,DIFC100,1021.98,1021.33,1022.63,726,0.5034
329,DIFC100,1023.19,1022.55,1023.83,1668,0.4649
330,DIFC100,1021.29,1020.66,1021.92,1321,0.4386
331,DIFC100,1027.5,1026.88,1028.12,1626,0.6485
332,DIFC100,1021.58,1020.9,1022.26,1356,0.7595
333,DIFC100,1025.32,1024.62,1026.02,1727,0.7513
334,DIFC100,1023.73,1023.03,1024.43,1790,0.6619
335,DIFC100,1030.35,1029.67,1031.03,716,0.8622
336,DIFC100,1026.42,1025.7,1027.14,1796,0.8189
337,DIFC100,1020.24,1019.53,1020.95,1802,0.9152
338,DIFC100,1017.59,1016.86,1018.32,1303,0.8181
339,DIFC100,1022.51,1021.8,1023.22,961,0.8606
340,DIFC100,1025.72,1025.0,1026.44,1450,0.8091
341,DIFC100,1021.39,1020.68,1022.1,1086,0.7966
342,DIFC100,1023.42,1022.71,1024.13,863,0.7175
343,DIFC100,1019.08,1018.39,1019.77,1319,0.7253
344,DIFC100,1017.63,1016.94,1018.32,1184,0.6397
345,DIFC100,1022.25,1021.58,1022.92,1450,0.6994
346,DIFC100,1018.5,1017.81,1019.19,701,0.6841
347,DIFC100,1013.1,1012.41,1013.79,1285,0.7603
348,DIFC100,1009.0,1008.3,1009.7,1356,0.753
349,DIFC100,1006.73,1006.03,1007.43,1340,0.6809
350,DIFC100,1007.03,1006.35,1007.71,959,0.5956
351,DIFC100,1007.83,1007.17,1008.49,783,0.531
352,DIFC100,1004.43,1003.78,1005.08,664,0.5412
353,DIFC100,1001.62,1000.97,1002.27,1727,0.5289
354,DIFC100,998.23,997.58,998.88,546,0.5412
355,DIFC100,996.63,995.98,997.28,1165,0.4986
356,DIFC100,995.02,994.38,995.66,1781,0.4651
357,DIFC100,993.76,993.13,994.39,1466,0.4324
358,DIFC100,990.58,989.96,991.2,546,0.4591
359,DIFC100,983.03,982.4,983.66,1731,0.768
360,DIFC100,987.95,987.25,988.65,1630,0.7997
361,DIFC100,983.71,983.0,984.42,1547,0.8035
362,DIFC100,989.59,988.88,990.3,830,0.8886
363,DIFC100,982.74,982.01,983.47,1437,1.0507
364,DIFC100,975.81,975.05,976.57,858,1.1934
365,DIFC100,984.21,983.43,984.99,1467,1.4042
366,DIFC100,996.7,995.88,997.52,1160,2.0861
367,DIFC100,990.47,989.55,991.39,771,1.9545
368,DIFC100,986.61,985.71,987.51,923,1.7075
369,DIFC100,1000.1,999.23,1000.97,1682,2.4858
370,DIFC100,994.36,993.39,995.33,1735,2.236
371,DIFC100,995.77,994.83,996.71,1408,1.8498
372,DIFC100,1007.93,1007.04,1008.82,1444,2.4104
373,DIFC100,1006.95,1005.99,1007.91,1524,1.9831
374,DIFC100,998.87,997.97,999.77,1178,2.0218
375,DIFC100,988.93,988.02,989.84,826,2.2621
376,DIFC100,989.43,988.49,990.37,643,1.8606
377,DIFC100,1000.44,999.55,1001.33,514,2.2523
378,DIFC100,1000.33,999.39,1001.27,1332,1.8519
379,DIFC100,990.03,989.14,990.92,1564,2.1681
380,DIFC100,1004.78,1003.85,1005.71,644,3.0724
381,DIFC100,1004.25,1003.22,1005.28,1354,2.5093
382,DIFC100,1020.04,1019.07,1021.01,1600,3.5627
383,DIFC100,1014.69,1013.61,1015.77,747,3.0595
384,DIFC100,1011.99,1010.96,1013.02,1593,2.5366
385,DIFC100,1001.24,1000.27,1002.21,1963,2.7576
386,DIFC100,1010.63,1009.63,1011.63,1986,2.7864
387,DIFC100,1011.94,1010.94,1012.94,622,2.2912
388,DIFC100,1009.79,1008.85,1010.73,1985,1.9078
389,DIFC100,1016.4,1015.51,1017.29,581,1.8464
390,DIFC100,1009.18,1008.3,1010.06,1547,1.8255
391,DIFC100,1017.21,1016.33,1018.09,1788,1.906
392,DIFC100,1012.73,1011.84,1013.62,754,1.6861
393,DIFC100,1007.06,1006.2,1007.92,712,1.5835
394,DIFC100,1009.97,1009.12,1010.82,1687,1.3703
395,DIFC100,1013.5,1012.69,1014.31,728,1.2251
396,DIFC100,1012.44,1011.65,1013.23,1844,1.0352
397,DIFC100,1007.53,1006.77,1008.29,1195,1.0156
398,DIFC100,1009.81,1009.06,1010.56,1488,0.8959
399,DIFC100,1012.46,1011.73,1013.19,930,0.8121
400,DIFC100,1011.97,1011.26,1012.68,1920,0.7005
401,DIFC100,1015.58,1014.89,1016.27,651,0.6938
402,DIFC100,1009.11,1008.42,1009.8,1001,0.8448
403,DIFC100,1010.89,1010.17,1011.61,1032,0.7469
404,DIFC100,1007.15,1006.45,1007.85,1177,0.7264
405,DIFC100,1012.53,1011.84,1013.22,1422,0.8091
406,DIFC100,1010.59,1009.88,1011.3,1717,0.717
407,DIFC100,1005.27,1004.58,1005.96,573,0.7868
408,DIFC100,1005.39,1004.68,1006.1,1090,0.6796
409,DIFC100,1003.01,1002.33,1003.69,553,0.6262
410,DIFC100,1003.67,1003.0,1004.34,1242,0.5538
411,DIFC100,1007.16,1006.51,1007.81,1961,0.5675
412,DIFC100,1004.76,1004.1,1005.42,824,0.5363
413,DIFC100,1013.24,1012.59,1013.89,1662,0.9146
414,DIFC100,1009.48,1008.75,1010.21,1400,0.8603
415,DIFC100,1005.46,1004.74,1006.18,1878,0.8307
416,DIFC100,1003.32,1002.6,1004.04,1923,0.7408
417,DIFC100,1010.1,1009.4,1010.8,763,0.9218
418,DIFC100,1012.42,1011.68,1013.16,1286,0.8225
419,DIFC100,1015.3,1014.58,1016.02,1026,0.7621
420,DIFC100,1014.46,1013.76,1015.16,933,0.6624
421,DIFC100,1013.59,1012.91,1014.27,1694,0.5832
422,DIFC100,1011.8,1011.14,1012.46,1031,0.5329
423,DIFC100,1016.25,1015.6,1016.9,1245,0.6017
424,DIFC100,1014.93,1014.26,1015.6,1558,0.5394
425,DIFC100,1008.81,1008.16,1009.46,1331,0.6957
426,DIFC100,999.86,999.17,1000.55,1204,1.0772
427,DIFC100,1001.47,1000.71,1002.23,1818,0.9272
428,DIFC100,1006.71,1005.97,1007.45,1143,0.9573
429,DIFC100,1014.59,1013.85,1015.33,1571,1.1948
430,DIFC100,1006.73,1005.95,1007.51,1493,1.3624
431,DIFC100,1014.96,1014.15,1015.77,1827,1.553
432,DIFC100,1018.51,1017.67,1019.35,859,1.3746
433,DIFC100,1024.58,1023.77,1025.39,1491,1.3842
434,DIFC100,1025.13,1024.31,1025.95,632,1.1611
435,DIFC100,1024.33,1023.55,1025.11,1201,0.9807
436,DIFC100,1024.62,1023.87,1025.37,807,0.8363
437,DIFC100,1027.44,1026.72,1028.16,1069,0.7756
438,DIFC100,1021.65,1020.94,1022.36,744,0.8532
439,DIFC100,1016.72,1016.0,1017.44,1831,0.8655
440,DIFC100,1018.35,1017.63,1019.07,1666,0.7616
441,DIFC100,1023.01,1022.31,1023.71,1807,0.8002
442,DIFC100,1029.9,1029.19,1030.61,1573,0.9944
443,DIFC100,1024.3,1023.55,1025.05,967,1.0141
444,DIFC100,1023.8,1023.05,1024.55,567,0.8617
445,DIFC100,1019.15,1018.43,1019.87,1316,0.8558
446,DIFC100,1010.97,1010.25,1011.69,1539,1.1177
447,DIFC100,1001.57,1000.8,1002.34,637,1.4623
448,DIFC100,999.48,998.65,1000.31,1601,1.2457
449,DIFC100,1013.61,1012.82,1014.4,662,2.2432
450,DIFC100,1015.97,1015.03,1016.91,1660,1.882
451,DIFC100,1015.38,1014.49,1016.27,1570,1.5567
452,DIFC100,1015.28,1014.44,1016.12,874,1.2954
453,DIFC100,1019.51,1018.71,1020.31,1912,1.2013
454,DIFC100,1029.28,1028.49,1030.07,967,1.6067
455,DIFC100,1024.11,1023.26,1024.96,1912,1.4778
456,DIFC100,1023.1,1022.27,1023.93,1747,1.2359
457,DIFC100,1019.47,1018.68,1020.26,1044,1.1081
458,DIFC100,1017.09,1016.32,1017.86,889,0.9651
459,DIFC100,1016.23,1015.49,1016.97,630,0.8249
460,DIFC100,1018.08,1017.36,1018.8,1120,0.7342
461,DIFC100,1016.63,1015.93,1017.33,624,0.6471
462,DIFC100,1017.25,1016.57,1017.93,1690,0.5714
463,DIFC100,1019.81,1019.15,1020.47,1477,0.5517
