timestamp,asset,mid_price,bid,ask,volume,fair_value_hint
246,DUNE_ENERGY,100.54,100.45,100.65,120,101.81
247,DUNE_ENERGY,101.93,101.83,102.12,188,101.81
248,DUNE_ENERGY,101.88,101.71,101.98,157,101.81
249,DUNE_ENERGY,102.06,101.96,102.17,226,101.81
250,DUNE_ENERGY,102.09,101.91,102.27,259,101.81
251,DUNE_ENERGY,101.6,101.58,101.73,224,101.81
252,DUNE_ENERGY,101.22,101.13,101.3,92,101.81
253,DUNE_ENERGY,102.1,101.91,102.3,278,101.81
254,DUNE_ENERGY,100.96,100.83,101.04,170,101.81
255,DUNE_ENERGY,101.1,100.98,101.25,276,101.81
256,DUNE_ENERGY,102.16,101.96,102.23,240,101.81
257,DUNE_ENERGY,102.83,102.72,103.07,88,101.81
258,DUNE_ENERGY,103.0,102.78,103.11,103,101.81
259,DUNE_ENERGY,103.36,103.19,103.48,281,101.81
260,DUNE_ENERGY,103.44,103.16,103.56,215,101.81
261,DUNE_ENERGY,102.83,102.68,103.04,203,101.81
262,DUNE_ENERGY,103.89,103.78,104.03,166,101.81
263,DUNE_ENERGY,103.95,103.75,104.17,137,101.81
264,DUNE_ENERGY,104.24,104.14,104.33,181,101.81
265,DUNE_ENERGY,105.1,104.93,105.19,83,101.81
266,DUNE_ENERGY,105.63,105.48,105.81,174,101.81
267,DUNE_ENERGY,104.91,104.69,104.98,175,101.81
268,DUNE_ENERGY,104.1,103.98,104.27,86,101.81
269,DUNE_ENERGY,102.86,102.63,102.98,245,101.81
270,DUNE_ENERGY,103.51,103.45,103.7,259,101.81
271,DUNE_ENERGY,103.17,103.07,103.4,157,101.81
272,DUNE_ENERGY,104.18,104.05,104.33,140,101.81
273,DUNE_ENERGY,104.24,104.07,104.32,270,101.81
274,DUNE_ENERGY,104.3,104.13,104.39,230,101.81
275,DUNE_ENERGY,104.08,103.9,104.21,205,101.81
276,DUNE_ENERGY,104.04,103.8,104.11,151,101.81
277,DUNE_ENERGY,104.43,104.29,104.47,298,101.81
278,DUNE_ENERGY,104.73,104.49,104.99,174,101.81
279,DUNE_ENERGY,102.91,102.72,103.03,128,101.81
280,DUNE_ENERGY,103.29,103.26,103.42,290,101.81
281,DUNE_ENERGY,102.32,102.19,102.43,85,101.81
282,DUNE_ENERGY,101.65,101.54,101.81,112,101.81
283,DUNE_ENERGY,101.76,101.58,101.94,230,101.81
284,DUNE_ENERGY,101.09,100.96,101.34,164,101.81
285,DUNE_ENERGY,101.31,101.07,101.43,117,101.81
286,DUNE_ENERGY,101.08,100.99,101.23,284,101.81
287,DUNE_ENERGY,101.54,101.46,101.7,282,101.81
288,DUNE_ENERGY,101.58,101.45,101.67,84,101.81
289,DUNE_ENERGY,101.69,101.55,101.84,270,101.81
290,DUNE_ENERGY,100.96,100.86,101.13,172,101.81
291,DUNE_ENERGY,100.74,100.59,100.77,91,101.81
292,DUNE_ENERGY,100.79,100.62,100.83,248,101.81
293,DUNE_ENERGY,100.22,100.06,100.39,202,101.81
294,DUNE_ENERGY,100.3,100.18,100.41,107,101.81
295,DUNE_ENERGY,99.11,98.97,99.28,235,101.81
296,DUNE_ENERGY,99.43,99.3,99.6,239,101.81
297,DUNE_ENERGY,99.11,98.91,99.19,215,101.81
298,DUNE_ENERGY,101.06,100.89,101.27,190,101.81
299,DUNE_ENERGY,101.88,101.78,102.07,276,101.81
300,DUNE_ENERGY,100.59,100.41,100.65,185,100.07
301,DUNE_ENERGY,101.08,100.9,101.28,186,100.07
302,DUNE_ENERGY,100.94,100.75,101.08,119,100.07
303,DUNE_ENERGY,101.29,101.12,101.39,103,100.07
304,DUNE_ENERGY,101.33,101.16,101.55,287,100.07
305,DUNE_ENERGY,101.79,101.65,101.95,223,100.07
306,DUNE_ENERGY,100.82,100.64,100.88,272,100.07
307,DUNE_ENERGY,101.41,101.16,101.61,93,100.07
308,DUNE_ENERGY,102.1,101.94,102.21,134,100.07
309,DUNE_ENERGY,102.57,102.45,102.77,296,100.07
310,DUNE_ENERGY,103.27,103.18,103.36,226,100.07
311,DUNE_ENERGY,103.77,103.63,103.97,223,100.07
312,DUNE_ENERGY,104.57,104.41,104.67,86,100.07
313,DUNE_ENERGY,103.64,103.43,103.74,257,100.07
314,DUNE_ENERGY,103.32,103.2,103.46,166,100.07
315,DUNE_ENERGY,102.56,102.39,102.74,116,100.07
316,DUNE_ENERGY,101.81,101.64,102.0,87,100.07
317,DUNE_ENERGY,102.33,102.23,102.51,176,100.07
318,DUNE_ENERGY,101.67,101.54,101.77,278,100.07
319,DUNE_ENERGY,102.24,102.15,102.37,93,100.07
320,DUNE_ENERGY,102.63,102.55,102.8,193,100.07
321,DUNE_ENERGY,102.5,102.32,102.6,193,100.07
322,DUNE_ENERGY,101.95,101.82,102.05,108,100.07
323,DUNE_ENERGY,101.76,101.59,101.98,204,100.07
324,DUNE_ENERGY,101.11,100.95,101.29,94,100.07
325,DUNE_ENERGY,102.73,102.62,102.88,134,100.07
326,DUNE_ENERGY,102.63,102.4,102.77,207,100.07
327,DUNE_ENERGY,102.72,102.57,102.84,177,100.07
328,DUNE_ENERGY,102.08,101.92,102.16,170,100.07
329,DUNE_ENERGY,101.6,101.54,101.79,90,100.07
330,DUNE_ENERGY,100.87,100.74,101.06,189,100.07
331,DUNE_ENERGY,101.05,100.83,101.17,186,100.07
332,DUNE_ENERGY,100.82,100.72,101.0,238,100.07
333,DUNE_ENERGY,100.68,100.46,100.85,172,100.07
334,DUNE_ENERGY,101.62,101.52,101.77,214,100.07
335,DUNE_ENERGY,102.29,102.23,102.49,270,100.07
336,DUNE_ENERGY,101.83,101.72,102.01,109,100.07
337,DUNE_ENERGY,102.31,102.13,102.45,278,100.07
338,DUNE_ENERGY,101.57,101.49,101.76,140,100.07
339,DUNE_ENERGY,100.45,100.33,100.62,124,100.07
340,DUNE_ENERGY,99.61,99.41,99.74,277,100.07
341,DUNE_ENERGY,99.33,99.14,99.44,224,100.07
342,DUNE_ENERGY,99.43,99.23,99.64,242,100.07
343,DUNE_ENERGY,99.13,99.02,99.28,240,100.07
344,DUNE_ENERGY,98.94,98.84,99.02,283,100.07
345,DUNE_ENERGY,99.2,99.05,99.37,209,100.07
346,DUNE_ENERGY,99.86,99.74,100.06,153,100.07
347,DUNE_ENERGY,100.02,99.96,100.22,298,100.07
348,DUNE_ENERGY,100.7,100.59,100.8,282,100.07
349,DUNE_ENERGY,101.17,101.02,101.31,287,100.07
350,DUNE_ENERGY,100.74,100.58,100.84,95,100.07
351,DUNE_ENERGY,100.25,100.01,100.43,294,100.07
352,DUNE_ENERGY,99.71,99.63,99.83,143,100.07
353,DUNE_ENERGY,99.73,99.54,99.73,214,100.07
354,DUNE_ENERGY,99.41,99.26,99.53,184,100.07
355,DUNE_ENERGY,99.81,99.67,99.89,93,100.07
356,DUNE_ENERGY,100.04,99.82,100.21,253,100.07
357,DUNE_ENERGY,100.15,99.97,100.32,298,100.07
358,DUNE_ENERGY,99.42,99.18,99.6,229,100.07
359,DUNE_ENERGY,99.09,98.88,99.14,159,100.07
360,DUNE_ENERGY,100.08,99.91,100.18,101,100.07
361,DUNE_ENERGY,100.58,100.41,100.78,282,100.07
362,DUNE_ENERGY,100.39,100.26,100.5,255,100.07
363,DUNE_ENERGY,98.98,98.85,99.12,251,100.07
364,DUNE_ENERGY,98.56,98.43,98.69,134,100.07
365,DUNE_ENERGY,98.97,98.77,99.19,129,100.07
366,DUNE_ENERGY,99.11,98.99,99.35,105,100.07
367,DUNE_ENERGY,99.72,99.51,99.87,269,100.07
368,DUNE_ENERGY,99.87,99.71,99.98,113,100.07
369,DUNE_ENERGY,100.77,100.6,100.9,126,100.07
370,DUNE_ENERGY,101.21,100.99,101.37,192,100.07
371,DUNE_ENERGY,100.79,100.69,100.95,264,100.07
372,DUNE_ENERGY,100.78,100.68,100.91,194,100.07
373,DUNE_ENERGY,101.7,101.55,101.89,287,100.07
374,DUNE_ENERGY,101.84,101.58,102.02,226,100.07
375,DUNE_ENERGY,102.55,102.46,102.69,152,100.07
376,DUNE_ENERGY,102.48,102.27,102.6,131,100.07
377,DUNE_ENERGY,102.46,102.32,102.58,144,100.07
378,DUNE_ENERGY,102.92,102.79,102.99,262,100.07
379,DUNE_ENERGY,103.7,103.61,103.77,152,100.07
380,DUNE_ENERGY,103.72,103.58,103.81,292,100.07
381,DUNE_ENERGY,103.65,103.39,103.85,136,100.07
382,DUNE_ENERGY,103.88,103.64,104.08,181,100.07
383,DUNE_ENERGY,103.31,103.12,103.46,100,100.07
384,DUNE_ENERGY,102.95,102.81,103.19,246,100.07
385,DUNE_ENERGY,102.24,102.08,102.41,89,100.07
386,DUNE_ENERGY,101.8,101.74,101.94,260,100.07
387,DUNE_ENERGY,101.36,101.14,101.52,100,100.07
388,DUNE_ENERGY,101.67,101.52,101.89,235,100.07
389,DUNE_ENERGY,102.69,102.52,102.84,153,100.07
390,DUNE_ENERGY,102.5,102.38,102.66,239,100.07
391,DUNE_ENERGY,103.16,102.99,103.32,207,100.07
392,DUNE_ENERGY,102.83,102.67,102.94,116,100.07
393,DUNE_ENERGY,102.56,102.41,102.71,170,100.07
394,DUNE_ENERGY,102.4,102.3,102.54,172,100.07
395,DUNE_ENERGY,102.0,101.91,102.18,209,100.07
396,DUNE_ENERGY,102.0,101.79,102.25,91,100.07
397,DUNE_ENERGY,102.01,101.77,102.05,144,100.07
398,DUNE_ENERGY,101.84,101.64,102.02,248,100.07
399,DUNE_ENERGY,101.88,101.67,101.97,268,100.07
400,DUNE_ENERGY,101.42,101.24,101.61,244,100.11
401,DUNE_ENERGY,101.79,101.72,101.86,241,100.11
402,DUNE_ENERGY,101.86,101.72,102.03,263,100.11
403,DUNE_ENERGY,101.83,101.63,101.98,131,100.11
404,DUNE_ENERGY,101.86,101.74,101.98,159,100.11
405,DUNE_ENERGY,99.93,99.77,100.04,272,100.11
406,DUNE_ENERGY,99.82,99.65,99.94,300,100.11
407,DUNE_ENERGY,100.07,99.82,100.21,174,100.11
408,DUNE_ENERGY,100.34,100.14,100.51,192,100.11
409,DUNE_ENERGY,100.79,100.61,101.0,207,100.11
410,DUNE_ENERGY,100.62,100.41,100.84,148,100.11
411,DUNE_ENERGY,100.89,100.66,101.1,290,100.11
412,DUNE_ENERGY,101.21,101.08,101.4,106,100.11
413,DUNE_ENERGY,101.9,101.79,102.03,189,100.11
414,DUNE_ENERGY,102.52,102.4,102.72,194,100.11
415,DUNE_ENERGY,103.49,103.37,103.53,150,100.11
416,DUNE_ENERGY,104.93,104.72,105.01,94,100.11
417,DUNE_ENERGY,105.3,105.18,105.39,253,100.11
418,DUNE_ENERGY,105.7,105.56,105.86,297,100.11
419,DUNE_ENERGY,104.44,104.24,104.61,279,100.11
420,DUNE_ENERGY,104.14,103.96,104.25,225,100.11
421,DUNE_ENERGY,104.16,104.02,104.26,193,100.11
422,DUNE_ENERGY,104.01,103.87,104.09,215,100.11
423,DUNE_ENERGY,103.35,103.23,103.48,86,100.11
424,DUNE_ENERGY,104.59,104.43,104.68,179,100.11
425,DUNE_ENERGY,104.49,104.33,104.65,134,100.11
426,DUNE_ENERGY,103.21,103.1,103.36,205,100.11
427,DUNE_ENERGY,103.07,102.95,103.25,262,100.11
428,DUNE_ENERGY,102.99,102.82,103.15,254,100.11
429,DUNE_ENERGY,104.49,104.31,104.6,220,100.11
430,DUNE_ENERGY,103.32,103.07,103.44,297,100.11
431,DUNE_ENERGY,103.58,103.5,103.72,172,100.11
432,DUNE_ENERGY,102.95,102.77,103.1,131,100.11
433,DUNE_ENERGY,102.84,102.65,102.94,226,100.11
434,DUNE_ENERGY,102.64,102.43,102.86,221,100.11
435,DUNE_ENERGY,103.29,103.22,103.49,263,100.11
436,DUNE_ENERGY,103.28,103.12,103.37,276,100.11
437,DUNE_ENERGY,102.36,102.25,102.54,98,100.11
438,DUNE_ENERGY,102.55,102.33,102.72,168,100.11
439,DUNE_ENERGY,103.14,103.06,103.23,276,100.11
440,DUNE_ENERGY,102.64,102.54,102.78,94,100.11
441,DUNE_ENERGY,102.8,102.6,102.94,261,100.11
442,DUNE_ENERGY,102.92,102.79,103.19,212,100.11
443,DUNE_ENERGY,103.61,103.4,103.76,221,100.11
444,DUNE_ENERGY,104.18,104.02,104.4,237,100.11
445,DUNE_ENERGY,103.16,103.0,103.37,119,100.11
446,DUNE_ENERGY,104.16,104.04,104.37,234,100.11
447,DUNE_ENERGY,103.13,103.08,103.38,100,100.11
448,DUNE_ENERGY,103.19,103.11,103.36,227,100.11
