timestamp,asset,mid_price,bid,ask,volume,fair_value_hint
118,DESERT_HYDROGEN,56.23,55.83,56.63,143,
119,DESERT_HYDROGEN,57.27,56.87,57.67,140,
120,DESERT_HYDROGEN,58.08,57.68,58.48,167,
121,DESERT_HYDROGEN,58.59,58.19,58.99,116,
122,DESERT_HYDROGEN,62.74,62.34,63.14,163,
123,DESERT_HYDROGEN,62.39,61.99,62.79,85,
124,DESERT_HYDROGEN,66.12,65.72,66.52,174,
125,DESERT_HYDROGEN,64.66,64.26,65.06,60,
126,DESERT_HYDROGEN,63.86,63.46,64.26,154,
127,DESERT_HYDROGEN,64.8,64.4,65.2,83,
128,DESERT_HYDROGEN,63.14,62.74,63.54,130,
129,DESERT_HYDROGEN,63.8,63.4,64.2,145,
130,DESERT_HYDROGEN,65.15,64.75,65.55,165,
131,DESERT_HYDROGEN,65.94,65.54,66.34,117,
132,DESERT_HYDROGEN,69.26,68.86,69.66,60,
133,DESERT_HYDROGEN,66.06,65.66,66.46,64,
134,DESERT_HYDROGEN,66.0,65.6,66.4,193,
135,DESERT_HYDROGEN,64.89,64.49,65.29,52,
136,DESERT_HYDROGEN,65.3,64.9,65.7,146,
137,DESERT_HYDROGEN,65.89,65.49,66.29,90,
138,DESERT_HYDROGEN,63.24,62.84,63.64,107,
139,DESERT_HYDROGEN,62.0,61.6,62.4,149,
140,DESERT_HYDROGEN,63.58,63.18,63.98,139,
141,DESERT_HYDROGEN,62.0,61.6,62.4,169,
142,DESERT_HYDROGEN,60.19,59.79,60.59,169,
143,DESERT_HYDROGEN,60.57,60.17,60.97,77,
144,DESERT_HYDROGEN,62.66,62.26,63.06,151,
145,DESERT_HYDROGEN,63.92,63.52,64.32,160,
146,DESERT_HYDROGEN,64.35,63.95,64.75,131,
147,DESERT_HYDROGEN,65.63,65.23,66.03,137,
148,DESERT_HYDROGEN,67.38,66.98,67.78,171,
149,DESERT_HYDROGEN,67.35,66.95,67.75,79,
150,DESERT_HYDROGEN,79.07,78.32,79.82,345,
151,DESERT_HYDROGEN,80.63,79.9,81.36,639,
152,DESERT_HYDROGEN,82.96,82.24,83.68,711,
153,DESERT_HYDROGEN,85.88,85.18,86.58,205,
154,DESERT_HYDROGEN,94.76,94.07,95.45,223,
155,DESERT_HYDROGEN,94.11,93.43,94.79,473,
156,DESERT_HYDROGEN,97.42,96.75,98.09,336,
157,DESERT_HYDROGEN,84.8,84.14,85.46,197,
158,DESERT_HYDROGEN,85.04,84.4,85.68,480,
159,DESERT_HYDROGEN,85.98,85.35,86.61,351,
160,DESERT_HYDROGEN,85.95,85.33,86.57,246,
161,DESERT_HYDROGEN,88.55,87.94,89.16,185,
162,DESERT_HYDROGEN,88.31,87.71,88.91,444,
163,DESERT_HYDROGEN,89.92,89.33,90.51,409,
164,DESERT_HYDROGEN,84.35,83.77,84.93,293,
165,DESERT_HYDROGEN,83.51,82.94,84.08,238,
166,DESERT_HYDROGEN,84.28,83.71,84.85,378,
167,DESERT_HYDROGEN,82.95,82.39,83.51,316,
168,DESERT_HYDROGEN,85.71,85.16,86.26,224,
169,DESERT_HYDROGEN,85.1,84.56,85.64,302,
170,DESERT_HYDROGEN,88.5,87.97,89.03,394,
171,DESERT_HYDROGEN,87.25,86.72,87.78,186,
172,DESERT_HYDROGEN,90.38,89.86,90.9,389,
173,DESERT_HYDROGEN,89.72,89.21,90.23,286,
174,DESERT_HYDROGEN,91.33,90.83,91.83,186,
175,DESERT_HYDROGEN,88.21,87.71,88.71,125,
176,DESERT_HYDROGEN,87.63,87.14,88.12,152,
177,DESERT_HYDROGEN,84.33,83.85,84.81,225,
178,DESERT_HYDROGEN,81.96,81.48,82.44,216,
179,DESERT_HYDROGEN,78.13,77.66,78.6,85,
180,DESERT_HYDROGEN,79.65,79.18,80.12,135,
181,DESERT_HYDROGEN,81.69,81.23,82.15,267,
182,DESERT_HYDROGEN,82.41,81.95,82.87,225,
183,DESERT_HYDROGEN,81.64,81.19,82.09,166,
184,DESERT_HYDROGEN,81.47,81.02,81.92,227,
185,DESERT_HYDROGEN,81.46,81.02,81.9,109,
186,DESERT_HYDROGEN,79.62,79.18,80.06,256,
187,DESERT_HYDROGEN,77.62,77.19,78.05,93,
188,DESERT_HYDROGEN,80.58,80.15,81.01,119,
189,DESERT_HYDROGEN,81.26,80.84,81.68,185,
190,DESERT_HYDROGEN,80.29,79.87,80.71,167,
191,DESERT_HYDROGEN,77.58,77.17,77.99,116,
192,DESERT_HYDROGEN,75.28,74.87,75.69,212,
193,DESERT_HYDROGEN,78.45,78.04,78.86,55,
194,DESERT_HYDROGEN,77.47,77.07,77.87,129,
195,DESERT_HYDROGEN,78.52,78.12,78.92,128,
196,DESERT_HYDROGEN,75.51,75.11,75.91,177,
197,DESERT_HYDROGEN,75.48,75.08,75.88,166,
198,DESERT_HYDROGEN,74.29,73.89,74.69,188,
199,DESERT_HYDROGEN,75.02,74.62,75.42,159,
200,DESERT_HYDROGEN,72.5,72.1,72.9,79,
201,DESERT_HYDROGEN,72.14,71.74,72.54,95,
202,DESERT_HYDROGEN,70.75,70.35,71.15,191,
203,DESERT_HYDROGEN,71.13,70.73,71.53,91,
204,DESERT_HYDROGEN,69.73,69.33,70.13,161,
205,DESERT_HYDROGEN,69.34,68.94,69.74,122,
206,DESERT_HYDROGEN,68.31,67.91,68.71,75,
207,DESERT_HYDROGEN,64.94,64.54,65.34,72,
208,DESERT_HYDROGEN,65.19,64.79,65.59,54,
209,DESERT_HYDROGEN,64.54,64.14,64.94,155,
210,DESERT_HYDROGEN,66.54,66.14,66.94,189,
211,DESERT_HYDROGEN,68.06,67.66,68.46,75,
212,DESERT_HYDROGEN,66.89,66.49,67.29,58,
213,DESERT_HYDROGEN,65.58,65.18,65.98,124,
214,DESERT_HYDROGEN,66.2,65.8,66.6,166,
215,DESERT_HYDROGEN,65.38,64.98,65.78,191,
216,DESERT_HYDROGEN,64.67,64.27,65.07,170,
217,DESERT_HYDROGEN,65.35,64.95,65.75,81,
218,DESERT_HYDROGEN,63.78,63.38,64.18,168,
219,DESERT_HYDROGEN,65.94,65.54,66.34,155,
220,DESERT_HYDROGEN,67.76,67.36,68.16,151,
221,DESERT_HYDROGEN,66.59,66.19,66.99,51,
222,DESERT_HYDROGEN,69.03,68.63,69.43,179,
223,DESERT_HYDROGEN,68.07,67.67,68.47,122,
224,DESERT_HYDROGEN,67.84,67.44,68.24,128,
225,DESERT_HYDROGEN,70.04,69.64,70.44,156,
226,DESERT_HYDROGEN,69.98,69.58,70.38,156,
227,DESERT_HYDROGEN,69.87,69.47,70.27,58,
228,DESERT_HYDROGEN,70.74,70.34,71.14,145,
229,DESERT_HYDROGEN,70.84,70.44,71.24,182,
230,DESERT_HYDROGEN,71.71,71.31,72.11,135,
231,DESERT_HYDROGEN,69.89,69.49,70.29,93,
232,DESERT_HYDROGEN,74.46,74.06,74.86,111,
233,DESERT_HYDROGEN,73.27,72.87,73.67,192,
234,DESERT_HYDROGEN,74.25,73.85,74.65,150,
235,DESERT_HYDROGEN,74.09,73.69,74.49,63,
236,DESERT_HYDROGEN,74.73,74.33,75.13,82,
237,DESERT_HYDROGEN,72.87,72.47,73.27,149,
238,DESERT_HYDROGEN,73.8,73.4,74.2,131,
239,DESERT_HYDROGEN,73.68,73.28,74.08,182,
240,DESERT_HYDROGEN,74.28,73.88,74.68,82,
241,DESERT_HYDROGEN,75.2,74.8,75.6,179,
242,DESERT_HYDROGEN,76.66,76.26,77.06,150,
243,DESERT_HYDROGEN,78.0,77.6,78.4,116,
244,DESERT_HYDROGEN,78.47,78.07,78.87,132,
245,DESERT_HYDROGEN,77.73,77.33,78.13,102,
246,DESERT_HYDROGEN,78.02,77.62,78.42,52,
247,DESERT_HYDROGEN,78.22,77.82,78.62,89,
248,DESERT_HYDROGEN,80.55,80.15,80.95,70,
249,DESERT_HYDROGEN,80.97,80.57,81.37,196,
250,DESERT_HYDROGEN,79.15,78.75,79.55,83,
251,DESERT_HYDROGEN,80.82,80.42,81.22,166,
252,DESERT_HYDROGEN,79.11,78.71,79.51,97,
253,DESERT_HYDROGEN,77.17,76.77,77.57,111,
254,DESERT_HYDROGEN,76.57,76.17,76.97,99,
255,DESERT_HYDROGEN,75.71,75.31,76.11,187,
256,DESERT_HYDROGEN,77.02,76.62,77.42,146,
257,DESERT_HYDROGEN,75.0,74.6,75.4,116,
258,DESERT_HYDROGEN,74.36,73.96,74.76,86,
259,DESERT_HYDROGEN,73.36,72.96,73.76,55,
260,DESERT_HYDROGEN,72.09,71.69,72.49,76,
261,DESERT_HYDROGEN,70.59,70.19,70.99,78,
262,DESERT_HYDROGEN,68.65,68.25,69.05,77,
263,DESERT_HYDROGEN,69.17,68.77,69.57,86,
264,DESERT_HYDROGEN,68.54,68.14,68.94,73,
265,DESERT_HYDROGEN,71.67,71.27,72.07,69,
266,DESERT_HYDROGEN,70.26,69.86,70.66,103,
267,DESERT_HYDROGEN,70.32,69.92,70.72,150,
268,DESERT_HYDROGEN,72.48,72.08,72.88,155,
269,DESERT_HYDROGEN,74.07,73.67,74.47,68,
270,DESERT_HYDROGEN,71.99,71.59,72.39,103,
271,DESERT_HYDROGEN,72.17,71.77,72.57,157,
272,DESERT_HYDROGEN,71.26,70.86,71.66,165,
273,DESERT_HYDROGEN,72.19,71.79,72.59,91,
274,DESERT_HYDROGEN,72.29,71.89,72.69,95,
275,DESERT_HYDROGEN,72.5,72.1,72.9,195,
276,DESERT_HYDROGEN,70.51,70.11,70.91,80,
277,DESERT_HYDROGEN,68.35,67.95,68.75,137,
278,DESERT_HYDROGEN,70.09,69.69,70.49,189,
279,DESERT_HYDROGEN,70.03,69.63,70.43,51,
280,DESERT_HYDROGEN,71.38,70.98,71.78,81,
281,DESERT_HYDROGEN,73.46,73.06,73.86,99,
282,DESERT_HYDROGEN,72.01,71.61,72.41,182,
283,DESERT_HYDROGEN,70.87,70.47,71.27,181,
284,DESERT_HYDROGEN,70.95,70.55,71.35,143,
285,DESERT_HYDROGEN,69.92,69.52,70.32,79,
286,DESERT_HYDROGEN,70.22,69.82,70.62,85,
287,DESERT_HYDROGEN,70.02,69.62,70.42,106,
288,DESERT_HYDROGEN,72.02,71.62,72.42,82,
289,DESERT_HYDROGEN,73.18,72.78,73.58,118,
290,DESERT_HYDROGEN,73.04,72.64,73.44,73,
291,DESERT_HYDROGEN,74.04,73.64,74.44,139,
292,DESERT_HYDROGEN,73.48,73.08,73.88,169,
293,DESERT_HYDROGEN,71.39,70.99,71.79,176,
294,DESERT_HYDROGEN,68.06,67.66,68.46,99,
295,DESERT_HYDROGEN,69.49,69.09,69.89,114,
296,DESERT_HYDROGEN,70.56,70.16,70.96,121,
297,DESERT_HYDROGEN,72.6,72.2,73.0,150,
298,DESERT_HYDROGEN,74.73,74.33,75.13,200,
299,DESERT_HYDROGEN,76.35,75.95,76.75,129,
300,DESERT_HYDROGEN,76.87,76.47,77.27,174,
301,DESERT_HYDROGEN,77.76,77.36,78.16,160,
302,DESERT_HYDROGEN,78.94,78.54,79.34,119,
303,DESERT_HYDROGEN,77.89,77.49,78.29,131,
304,DESERT_HYDROGEN,76.43,76.03,76.83,159,
305,DESERT_HYDROGEN,75.01,74.61,75.41,101,
306,DESERT_HYDROGEN,73.69,73.29,74.09,66,
307,DESERT_HYDROGEN,73.11,72.71,73.51,165,
308,DESERT_HYDROGEN,73.32,72.92,73.72,180,
309,DESERT_HYDROGEN,73.67,73.27,74.07,114,
310,DESERT_HYDROGEN,72.61,72.21,73.01,185,
311,DESERT_HYDROGEN,71.97,71.57,72.37,140,
312,DESERT_HYDROGEN,71.38,70.98,71.78,132,
313,DESERT_HYDROGEN,71.84,71.44,72.24,159,
314,DESERT_HYDROGEN,72.21,71.81,72.61,68,
315,DESERT_HYDROGEN,70.85,70.45,71.25,105,
316,DESERT_HYDROGEN,70.06,69.66,70.46,130,
317,DESERT_HYDROGEN,68.86,68.46,69.26,81,
318,DESERT_HYDROGEN,71.16,70.76,71.56,134,
319,DESERT_HYDROGEN,71.31,70.91,71.71,104,
320,DESERT_HYDROGEN,43.2,42.45,43.95,422,
321,DESERT_HYDROGEN,45.38,44.65,46.11,726,
322,DESERT_HYDROGEN,49.48,48.76,50.2,379,
323,DESERT_HYDROGEN,51.24,50.54,51.94,651,
324,DESERT_HYDROGEN,52.6,51.91,53.29,237,
325,DESERT_HYDROGEN,58.88,58.2,59.56,653,
326,DESERT_HYDROGEN,62.86,62.19,63.53,520,
327,DESERT_HYDROGEN,59.79,59.13,60.45,410,
328,DESERT_HYDROGEN,60.98,60.34,61.62,188,
329,DESERT_HYDROGEN,58.28,57.65,58.91,519,
330,DESERT_HYDROGEN,45.23,44.61,45.85,449,
331,DESERT_HYDROGEN,45.35,44.74,45.96,222,
332,DESERT_HYDROGEN,47.12,46.52,47.72,358,
333,DESERT_HYDROGEN,48.81,48.22,49.4,386,
334,DESERT_HYDROGEN,48.89,48.31,49.47,136,
335,DESERT_HYDROGEN,49.66,49.09,50.23,484,
336,DESERT_HYDROGEN,57.52,56.95,58.09,290,
337,DESERT_HYDROGEN,56.96,56.4,57.52,191,
338,DESERT_HYDROGEN,58.83,58.28,59.38,417,
339,DESERT_HYDROGEN,56.06,55.52,56.6,402,
340,DESERT_HYDROGEN,60.48,59.95,61.01,141,
341,DESERT_HYDROGEN,61.57,61.04,62.1,347,
342,DESERT_HYDROGEN,66.01,65.49,66.53,252,
343,DESERT_HYDROGEN,68.95,68.44,69.46,231,
344,DESERT_HYDROGEN,67.9,67.4,68.4,130,
345,DESERT_HYDROGEN,70.2,69.7,70.7,347,
346,DESERT_HYDROGEN,70.68,70.19,71.17,108,
347,DESERT_HYDROGEN,67.74,67.26,68.22,255,
348,DESERT_HYDROGEN,65.61,65.13,66.09,291,
349,DESERT_HYDROGEN,72.22,71.75,72.69,129,
350,DESERT_HYDROGEN,75.27,74.8,75.74,118,
351,DESERT_HYDROGEN,70.83,70.37,71.29,86,
352,DESERT_HYDROGEN,71.51,71.05,71.97,124,
353,DESERT_HYDROGEN,75.45,75.0,75.9,107,
354,DESERT_HYDROGEN,79.56,79.11,80.01,221,
355,DESERT_HYDROGEN,79.41,78.97,79.85,142,
356,DESERT_HYDROGEN,80.03,79.59,80.47,186,
357,DESERT_HYDROGEN,81.11,80.68,81.54,235,
358,DESERT_HYDROGEN,85.38,84.95,85.81,76,
359,DESERT_HYDROGEN,85.12,84.7,85.54,137,
360,DESERT_HYDROGEN,85.51,85.09,85.93,71,
361,DESERT_HYDROGEN,85.19,84.78,85.6,141,
362,DESERT_HYDROGEN,86.49,86.08,86.9,158,
363,DESERT_HYDROGEN,87.14,86.73,87.55,124,
364,DESERT_HYDROGEN,86.05,85.65,86.45,202,
365,DESERT_HYDROGEN,82.82,82.42,83.22,167,
366,DESERT_HYDROGEN,83.79,83.39,84.19,87,
367,DESERT_HYDROGEN,84.7,84.3,85.1,199,
368,DESERT_HYDROGEN,87.68,87.28,88.08,155,
369,DESERT_HYDROGEN,85.16,84.76,85.56,164,
370,DESERT_HYDROGEN,84.28,83.88,84.68,111,
371,DESERT_HYDROGEN,82.7,82.3,83.1,197,
372,DESERT_HYDROGEN,80.99,80.59,81.39,121,
373,DESERT_HYDROGEN,81.24,80.84,81.64,132,
374,DESERT_HYDROGEN,81.49,81.09,81.89,73,
375,DESERT_HYDROGEN,79.8,79.4,80.2,117,
376,DESERT_HYDROGEN,80.05,79.65,80.45,140,
377,DESERT_HYDROGEN,77.7,77.3,78.1,192,
378,DESERT_HYDROGEN,78.29,77.89,78.69,102,
379,DESERT_HYDROGEN,77.34,76.94,77.74,69,
380,DESERT_HYDROGEN,78.91,78.51,79.31,104,
381,DESERT_HYDROGEN,79.71,79.31,80.11,53,
382,DESERT_HYDROGEN,78.92,78.52,79.32,148,
383,DESERT_HYDROGEN,77.45,77.05,77.85,98,
384,DESERT_HYDROGEN,76.09,75.69,76.49,185,
385,DESERT_HYDROGEN,76.21,75.81,76.61,181,
386,DESERT_HYDROGEN,77.82,77.42,78.22,129,
387,DESERT_HYDROGEN,75.86,75.46,76.26,166,
388,DESERT_HYDROGEN,74.23,73.83,74.63,77,
389,DESERT_HYDROGEN,71.83,71.43,72.23,83,
390,DESERT_HYDROGEN,72.12,71.72,72.52,165,
391,DESERT_HYDROGEN,73.53,73.13,73.93,181,
392,DESERT_HYDROGEN,73.98,73.58,74.38,67,
393,DESERT_HYDROGEN,75.44,75.04,75.84,121,
394,DESERT_HYDROGEN,73.43,73.03,73.83,197,
395,DESERT_HYDROGEN,74.5,74.1,74.9,76,
396,DESERT_HYDROGEN,76.36,75.96,76.76,78,
397,DESERT_HYDROGEN,78.82,78.42,79.22,111,
398,DESERT_HYDROGEN,80.48,80.08,80.88,118,
399,DESERT_HYDROGEN,80.67,80.27,81.07,57,
400,DESERT_HYDROGEN,78.85,78.45,79.25,140,
401,DESERT_HYDROGEN,79.14,78.74,79.54,117,
402,DESERT_HYDROGEN,80.54,80.14,80.94,140,
403,DESERT_HYDROGEN,81.84,81.44,82.24,160,
404,DESERT_HYDROGEN,82.2,81.8,82.6,160,
405,DESERT_HYDROGEN,83.68,83.28,84.08,180,
406,DESERT_HYDROGEN,82.88,82.48,83.28,144,
407,DESERT_HYDROGEN,84.29,83.89,84.69,75,
408,DESERT_HYDROGEN,85.7,85.3,86.1,158,
409,DESERT_HYDROGEN,86.16,85.76,86.56,99,
410,DESERT_HYDROGEN,85.75,85.35,86.15,120,
411,DESERT_HYDROGEN,87.23,86.83,87.63,185,
412,DESERT_HYDROGEN,85.82,85.42,86.22,77,
413,DESERT_HYDROGEN,84.7,84.3,85.1,62,
414,DESERT_HYDROGEN,82.41,82.01,82.81,106,
415,DESERT_HYDROGEN,79.4,79.0,79.8,79,
416,DESERT_HYDROGEN,79.79,79.39,80.19,118,
417,DESERT_HYDROGEN,79.94,79.54,80.34,111,
418,DESERT_HYDROGEN,80.58,80.18,80.98,107,
419,DESERT_HYDROGEN,80.87,80.47,81.27,153,
420,DESERT_HYDROGEN,80.34,79.94,80.74,118,
421,DESERT_HYDROGEN,80.79,80.39,81.19,176,
422,DESERT_HYDROGEN,81.52,81.12,81.92,138,
423,DESERT_HYDROGEN,84.06,83.66,84.46,123,
424,DESERT_HYDROGEN,83.73,83.33,84.13,50,
425,DESERT_HYDROGEN,82.55,82.15,82.95,74,
426,DESERT_HYDROGEN,83.86,83.46,84.26,172,
427,DESERT_HYDROGEN,86.88,86.48,87.28,128,
428,DESERT_HYDROGEN,88.26,87.86,88.66,93,
429,DESERT_HYDROGEN,86.44,86.04,86.84,130,
430,DESERT_HYDROGEN,86.08,85.68,86.48,135,
431,DESERT_HYDROGEN,85.26,84.86,85.66,166,
432,DESERT_HYDROGEN,85.42,85.02,85.82,171,
433,DESERT_HYDROGEN,85.62,85.22,86.02,159,
434,DESERT_HYDROGEN,85.16,84.76,85.56,117,
435,DESERT_HYDROGEN,85.98,85.58,86.38,69,
436,DESERT_HYDROGEN,87.2,86.8,87.6,52,
437,DESERT_HYDROGEN,89.44,89.04,89.84,140,
438,DESERT_HYDROGEN,91.39,90.99,91.79,175,
439,DESERT_HYDROGEN,91.03,90.63,91.43,113,
440,DESERT_HYDROGEN,90.59,90.19,90.99,54,
441,DESERT_HYDROGEN,90.68,90.28,91.08,195,
442,DESERT_HYDROGEN,90.16,89.76,90.56,108,
443,DESERT_HYDROGEN,89.04,88.64,89.44,184,
444,DESERT_HYDROGEN,86.54,86.14,86.94,74,
445,DESERT_HYDROGEN,86.5,86.1,86.9,75,
446,DESERT_HYDROGEN,85.68,85.28,86.08,165,
447,DESERT_HYDROGEN,88.0,87.6,88.4,175,
448,DESERT_HYDROGEN,87.58,87.18,87.98,115,
449,DESERT_HYDROGEN,83.06,82.66,83.46,174,
450,DESERT_HYDROGEN,83.04,82.64,83.44,140,
451,DESERT_HYDROGEN,84.71,84.31,85.11,127,
452,DESERT_HYDROGEN,83.94,83.54,84.34,173,
453,DESERT_HYDROGEN,80.88,80.48,81.28,78,
454,DESERT_HYDROGEN,80.67,80.27,81.07,55,
455,DESERT_HYDROGEN,82.48,82.08,82.88,87,
456,DESERT_HYDROGEN,85.42,85.02,85.82,86,
457,DESERT_HYDROGEN,85.03,84.63,85.43,141,
458,DESERT_HYDROGEN,83.92,83.52,84.32,160,
459,DESERT_HYDROGEN,83.94,83.54,84.34,142,
460,DESERT_HYDROGEN,84.13,83.73,84.53,146,
461,DESERT_HYDROGEN,84.76,84.36,85.16,77,
462,DESERT_HYDROGEN,87.77,87.37,88.17,189,
463,DESERT_HYDROGEN,87.12,86.72,87.52,165,
