timestamp,asset,mid_price,bid,ask,volume,fair_value_hint
32,ORBIT_LOGISTICS,161.74,161.64,161.84,612,161.84
33,ORBIT_LOGISTICS,163.01,162.91,163.11,683,163.02
34,ORBIT_LOGISTICS,164.18,164.08,164.28,446,164.26
35,ORBIT_LOGISTICS,166.31,166.21,166.41,445,166.09
36,ORBIT_LOGISTICS,165.8,165.7,165.9,612,165.75
37,ORBIT_LOGISTICS,167.5,167.4,167.6,590,167.7
38,ORBIT_LOGISTICS,167.61,167.51,167.71,800,167.53
39,ORBIT_LOGISTICS,168.11,168.01,168.21,302,167.75
40,ORBIT_LOGISTICS,169.64,169.54,169.74,345,169.51
41,ORBIT_LOGISTICS,170.96,170.86,171.06,727,170.83
42,ORBIT_LOGISTICS,172.26,172.16,172.36,763,172.43
43,ORBIT_LOGISTICS,173.06,172.96,173.16,645,173.04
44,ORBIT_LOGISTICS,174.72,174.62,174.82,435,174.67
45,ORBIT_LOGISTICS,173.98,173.88,174.08,441,174.2
46,ORBIT_LOGISTICS,174.25,174.15,174.35,760,174.47
47,ORBIT_LOGISTICS,175.12,175.02,175.22,759,175.12
48,ORBIT_LOGISTICS,176.41,176.31,176.51,391,176.22
49,ORBIT_LOGISTICS,176.26,176.16,176.36,719,176.0
50,ORBIT_LOGISTICS,176.42,176.32,176.52,647,176.75
51,ORBIT_LOGISTICS,178.15,178.05,178.25,853,177.87
52,ORBIT_LOGISTICS,179.43,179.33,179.53,753,179.14
53,ORBIT_LOGISTICS,179.23,179.13,179.33,584,179.15
54,ORBIT_LOGISTICS,179.75,179.65,179.85,325,179.99
55,ORBIT_LOGISTICS,182.11,182.01,182.21,885,182.43
56,ORBIT_LOGISTICS,183.12,183.02,183.22,616,183.36
57,ORBIT_LOGISTICS,184.43,184.33,184.53,874,184.68
58,ORBIT_LOGISTICS,185.57,185.47,185.67,387,185.75
59,ORBIT_LOGISTICS,186.47,186.37,186.57,497,186.7
60,ORBIT_LOGISTICS,188.41,188.31,188.51,354,188.17
61,ORBIT_LOGISTICS,188.79,188.69,188.89,883,188.86
62,ORBIT_LOGISTICS,189.46,189.36,189.56,814,189.79
63,ORBIT_LOGISTICS,189.79,189.69,189.89,319,189.83
64,ORBIT_LOGISTICS,191.05,190.95,191.15,484,190.71
65,ORBIT_LOGISTICS,192.66,192.56,192.76,319,192.33
66,ORBIT_LOGISTICS,193.6,193.5,193.7,893,193.62
67,ORBIT_LOGISTICS,194.05,193.95,194.15,754,193.92
68,ORBIT_LOGISTICS,194.82,194.72,194.92,628,194.6
69,ORBIT_LOGISTICS,195.89,195.79,195.99,711,195.77
70,ORBIT_LOGISTICS,196.14,196.04,196.24,323,196.34
71,ORBIT_LOGISTICS,198.72,198.62,198.82,648,198.85
72,ORBIT_LOGISTICS,199.29,199.19,199.39,840,199.48
73,ORBIT_LOGISTICS,201.26,201.16,201.36,624,201.18
74,ORBIT_LOGISTICS,202.09,201.99,202.19,401,202.15
75,ORBIT_LOGISTICS,203.79,203.69,203.89,854,203.73
76,ORBIT_LOGISTICS,203.95,203.85,204.05,561,203.89
77,ORBIT_LOGISTICS,205.44,205.34,205.54,391,205.34
78,ORBIT_LOGISTICS,206.17,206.07,206.27,473,205.89
79,ORBIT_LOGISTICS,206.73,206.63,206.83,360,206.32
80,ORBIT_LOGISTICS,206.46,206.36,206.56,327,206.59
81,ORBIT_LOGISTICS,206.67,206.57,206.77,359,206.79
82,ORBIT_LOGISTICS,206.08,205.98,206.18,445,206.11
83,ORBIT_LOGISTICS,206.4,206.3,206.5,722,206.31
84,ORBIT_LOGISTICS,207.97,207.87,208.07,423,207.85
85,ORBIT_LOGISTICS,208.68,208.58,208.78,353,208.78
86,ORBIT_LOGISTICS,209.31,209.21,209.41,900,209.21
87,ORBIT_LOGISTICS,210.44,210.34,210.54,542,210.12
88,ORBIT_LOGISTICS,211.25,211.15,211.35,694,211.58
89,ORBIT_LOGISTICS,213.34,213.24,213.44,417,213.33
90,ORBIT_LOGISTICS,214.31,214.21,214.41,866,214.33
91,ORBIT_LOGISTICS,216.18,216.08,216.28,716,216.01
92,ORBIT_LOGISTICS,215.42,215.32,215.52,539,215.38
93,ORBIT_LOGISTICS,216.66,216.56,216.76,319,216.64
94,ORBIT_LOGISTICS,217.68,217.58,217.78,403,217.74
95,ORBIT_LOGISTICS,219.88,219.78,219.98,552,219.36
96,ORBIT_LOGISTICS,220.71,220.61,220.81,428,220.68
97,ORBIT_LOGISTICS,221.32,221.22,221.42,611,221.61
98,ORBIT_LOGISTICS,222.36,222.26,222.46,812,222.56
99,ORBIT_LOGISTICS,222.36,222.26,222.46,508,222.46
100,ORBIT_LOGISTICS,223.43,223.33,223.53,853,223.41
101,ORBIT_LOGISTICS,223.95,223.85,224.05,472,224.06
102,ORBIT_LOGISTICS,225.17,225.07,225.27,733,225.12
103,ORBIT_LOGISTICS,225.98,225.88,226.08,868,226.22
104,ORBIT_LOGISTICS,226.97,226.87,227.07,775,226.98
105,ORBIT_LOGISTICS,227.92,227.82,228.02,596,227.92
106,ORBIT_LOGISTICS,227.97,227.87,228.07,361,228.04
107,ORBIT_LOGISTICS,229.68,229.58,229.78,793,229.78
108,ORBIT_LOGISTICS,230.63,230.53,230.73,689,230.65
109,ORBIT_LOGISTICS,231.41,231.31,231.51,659,231.26
110,ORBIT_LOGISTICS,231.82,231.72,231.92,822,231.74
111,ORBIT_LOGISTICS,232.29,232.19,232.39,588,232.4
112,ORBIT_LOGISTICS,233.68,233.58,233.78,876,233.36
113,ORBIT_LOGISTICS,234.7,234.6,234.8,371,234.6
114,ORBIT_LOGISTICS,235.44,235.34,235.54,425,235.51
115,ORBIT_LOGISTICS,236.4,236.3,236.5,443,236.21
116,ORBIT_LOGISTICS,236.39,236.29,236.49,742,236.5
117,ORBIT_LOGISTICS,237.18,237.08,237.28,515,237.9
118,ORBIT_LOGISTICS,238.06,237.96,238.16,625,238.45
119,ORBIT_LOGISTICS,238.19,238.09,238.29,650,238.52
120,ORBIT_LOGISTICS,238.43,238.33,238.53,763,238.8
121,ORBIT_LOGISTICS,238.11,238.01,238.21,579,238.53
122,ORBIT_LOGISTICS,238.95,238.85,239.05,649,238.93
123,ORBIT_LOGISTICS,239.52,239.42,239.62,515,238.95
124,ORBIT_LOGISTICS,239.09,238.99,239.19,316,239.35
125,ORBIT_LOGISTICS,239.62,239.52,239.72,436,239.55
126,ORBIT_LOGISTICS,239.21,239.11,239.31,787,239.22
127,ORBIT_LOGISTICS,239.04,238.94,239.14,304,239.05
128,ORBIT_LOGISTICS,238.86,238.76,238.96,723,238.62
129,ORBIT_LOGISTICS,238.87,238.77,238.97,869,239.04
130,ORBIT_LOGISTICS,239.21,239.11,239.31,702,238.96
131,ORBIT_LOGISTICS,239.01,238.91,239.11,851,239.2
132,ORBIT_LOGISTICS,238.95,238.85,239.05,379,238.6
133,ORBIT_LOGISTICS,238.65,238.55,238.75,851,238.45
134,ORBIT_LOGISTICS,239.29,239.19,239.39,755,238.92
135,ORBIT_LOGISTICS,238.39,238.29,238.49,426,238.32
136,ORBIT_LOGISTICS,238.48,238.38,238.58,666,238.7
137,ORBIT_LOGISTICS,239.14,239.04,239.24,696,238.84
138,ORBIT_LOGISTICS,238.45,238.35,238.55,308,238.3
139,ORBIT_LOGISTICS,238.24,238.14,238.34,427,237.94
140,ORBIT_LOGISTICS,236.84,236.74,236.94,755,237.3
141,ORBIT_LOGISTICS,236.75,236.65,236.85,309,236.64
142,ORBIT_LOGISTICS,237.0,236.9,237.1,587,237.0
143,ORBIT_LOGISTICS,236.11,236.01,236.21,666,236.07
144,ORBIT_LOGISTICS,235.58,235.48,235.68,610,235.45
145,ORBIT_LOGISTICS,234.79,234.69,234.89,526,234.45
146,ORBIT_LOGISTICS,234.56,234.46,234.66,671,234.53
147,ORBIT_LOGISTICS,235.04,234.94,235.14,337,234.81
148,ORBIT_LOGISTICS,235.94,235.84,236.04,514,236.02
149,ORBIT_LOGISTICS,236.41,236.31,236.51,307,235.99
150,ORBIT_LOGISTICS,234.89,234.79,234.99,705,234.77
151,ORBIT_LOGISTICS,233.88,233.78,233.98,413,233.53
152,ORBIT_LOGISTICS,233.7,233.6,233.8,805,233.52
153,ORBIT_LOGISTICS,232.95,232.85,233.05,474,233.14
154,ORBIT_LOGISTICS,231.69,231.59,231.79,879,231.97
155,ORBIT_LOGISTICS,230.61,230.51,230.71,878,230.71
156,ORBIT_LOGISTICS,229.53,229.43,229.63,366,229.41
157,ORBIT_LOGISTICS,229.31,229.21,229.41,430,229.07
158,ORBIT_LOGISTICS,229.26,229.16,229.36,533,229.27
159,ORBIT_LOGISTICS,228.55,228.45,228.65,835,228.29
160,ORBIT_LOGISTICS,228.43,228.33,228.53,323,228.45
161,ORBIT_LOGISTICS,227.59,227.49,227.69,845,227.75
162,ORBIT_LOGISTICS,228.3,228.2,228.4,764,228.53
163,ORBIT_LOGISTICS,227.53,227.43,227.63,302,227.73
164,ORBIT_LOGISTICS,227.38,227.28,227.48,353,227.12
165,ORBIT_LOGISTICS,226.67,226.57,226.77,630,226.78
166,ORBIT_LOGISTICS,226.64,226.54,226.74,580,227.24
167,ORBIT_LOGISTICS,227.32,227.22,227.42,424,227.05
168,ORBIT_LOGISTICS,226.14,226.04,226.24,670,226.24
169,ORBIT_LOGISTICS,226.11,226.01,226.21,829,226.31
170,ORBIT_LOGISTICS,225.62,225.52,225.72,529,225.6
171,ORBIT_LOGISTICS,223.87,223.77,223.97,348,224.28
172,ORBIT_LOGISTICS,223.33,223.23,223.43,759,223.36
173,ORBIT_LOGISTICS,223.04,222.94,223.14,623,222.83
174,ORBIT_LOGISTICS,222.42,222.32,222.52,383,222.28
175,ORBIT_LOGISTICS,220.79,220.69,220.89,885,220.79
176,ORBIT_LOGISTICS,221.07,220.97,221.17,531,220.86
177,ORBIT_LOGISTICS,219.49,219.39,219.59,733,220.06
178,ORBIT_LOGISTICS,219.57,219.47,219.67,501,219.14
179,ORBIT_LOGISTICS,217.54,217.44,217.64,468,217.66
180,ORBIT_LOGISTICS,216.55,216.45,216.65,399,216.59
181,ORBIT_LOGISTICS,216.15,216.05,216.25,328,216.08
182,ORBIT_LOGISTICS,215.0,214.9,215.1,642,215.36
183,ORBIT_LOGISTICS,214.94,214.84,215.04,556,214.9
184,ORBIT_LOGISTICS,213.99,213.89,214.09,648,213.99
185,ORBIT_LOGISTICS,214.15,214.05,214.25,355,213.93
186,ORBIT_LOGISTICS,212.71,212.61,212.81,542,212.6
187,ORBIT_LOGISTICS,211.76,211.66,211.86,374,211.98
188,ORBIT_LOGISTICS,210.76,210.66,210.86,397,210.72
189,ORBIT_LOGISTICS,208.22,208.12,208.32,757,208.49
190,ORBIT_LOGISTICS,207.74,207.64,207.84,362,207.81
191,ORBIT_LOGISTICS,206.21,206.11,206.31,334,206.25
192,ORBIT_LOGISTICS,205.19,205.09,205.29,366,205.49
193,ORBIT_LOGISTICS,204.64,204.54,204.74,430,204.35
194,ORBIT_LOGISTICS,203.77,203.67,203.87,356,203.44
195,ORBIT_LOGISTICS,202.21,202.11,202.31,608,202.07
196,ORBIT_LOGISTICS,201.0,200.9,201.1,404,201.16
197,ORBIT_LOGISTICS,200.86,200.76,200.96,357,200.99
198,ORBIT_LOGISTICS,199.95,199.85,200.05,690,200.1
199,ORBIT_LOGISTICS,197.57,197.47,197.67,711,197.63
200,ORBIT_LOGISTICS,197.05,196.95,197.15,538,196.78
201,ORBIT_LOGISTICS,196.66,196.56,196.76,310,196.47
202,ORBIT_LOGISTICS,194.85,194.75,194.95,738,195.06
203,ORBIT_LOGISTICS,194.49,194.39,194.59,403,194.42
204,ORBIT_LOGISTICS,192.81,192.71,192.91,326,193.07
205,ORBIT_LOGISTICS,191.56,191.46,191.66,764,191.16
206,ORBIT_LOGISTICS,189.92,189.82,190.02,410,190.18
207,ORBIT_LOGISTICS,189.97,189.87,190.07,405,190.0
208,ORBIT_LOGISTICS,188.92,188.82,189.02,498,188.61
209,ORBIT_LOGISTICS,187.96,187.86,188.06,886,187.93
210,ORBIT_LOGISTICS,188.44,188.34,188.54,663,188.27
211,ORBIT_LOGISTICS,187.13,187.03,187.23,731,186.96
212,ORBIT_LOGISTICS,186.24,186.14,186.34,490,186.51
213,ORBIT_LOGISTICS,185.18,185.08,185.28,548,185.15
214,ORBIT_LOGISTICS,185.47,185.37,185.57,430,185.43
215,ORBIT_LOGISTICS,185.37,185.27,185.47,619,185.32
216,ORBIT_LOGISTICS,184.69,184.59,184.79,666,184.89
217,ORBIT_LOGISTICS,184.12,184.02,184.22,618,184.24
218,ORBIT_LOGISTICS,181.65,181.55,181.75,449,181.87
219,ORBIT_LOGISTICS,181.59,181.49,181.69,450,181.71
220,ORBIT_LOGISTICS,180.33,180.23,180.43,598,180.6
221,ORBIT_LOGISTICS,179.77,179.67,179.87,677,179.72
222,ORBIT_LOGISTICS,179.18,179.08,179.28,448,178.95
223,ORBIT_LOGISTICS,178.53,178.43,178.63,358,178.57
224,ORBIT_LOGISTICS,178.66,178.56,178.76,872,178.63
225,ORBIT_LOGISTICS,177.66,177.56,177.76,355,177.29
226,ORBIT_LOGISTICS,176.94,176.84,177.04,505,177.05
227,ORBIT_LOGISTICS,175.27,175.17,175.37,506,175.21
228,ORBIT_LOGISTICS,174.37,174.27,174.47,787,174.33
229,ORBIT_LOGISTICS,172.15,172.05,172.25,778,172.33
230,ORBIT_LOGISTICS,170.17,170.07,170.27,892,170.32
231,ORBIT_LOGISTICS,168.53,168.43,168.63,879,168.63
232,ORBIT_LOGISTICS,168.03,167.93,168.13,728,167.76
233,ORBIT_LOGISTICS,165.83,165.73,165.93,636,165.89
234,ORBIT_LOGISTICS,163.97,163.87,164.07,343,163.86
235,ORBIT_LOGISTICS,163.51,163.41,163.61,807,163.32
236,ORBIT_LOGISTICS,162.21,162.11,162.31,528,162.21
237,ORBIT_LOGISTICS,162.29,162.19,162.39,535,162.28
238,ORBIT_LOGISTICS,161.15,161.05,161.25,792,161.29
239,ORBIT_LOGISTICS,160.49,160.39,160.59,639,160.46
240,ORBIT_LOGISTICS,159.37,159.27,159.47,709,159.31
241,ORBIT_LOGISTICS,158.64,158.54,158.74,488,158.83
242,ORBIT_LOGISTICS,158.84,158.74,158.94,310,158.83
243,ORBIT_LOGISTICS,157.06,156.96,157.16,375,157.08
244,ORBIT_LOGISTICS,156.78,156.68,156.88,445,156.94
245,ORBIT_LOGISTICS,156.93,156.83,157.03,597,156.73
246,ORBIT_LOGISTICS,155.32,155.22,155.42,668,155.58
247,ORBIT_LOGISTICS,155.55,155.45,155.65,344,155.45
248,ORBIT_LOGISTICS,155.26,155.16,155.36,590,155.12
249,ORBIT_LOGISTICS,154.24,154.14,154.34,478,154.27
250,ORBIT_LOGISTICS,153.39,153.29,153.49,478,153.36
251,ORBIT_LOGISTICS,151.64,151.54,151.74,647,151.49
252,ORBIT_LOGISTICS,151.2,151.1,151.3,500,151.12
253,ORBIT_LOGISTICS,150.88,150.78,150.98,322,151.0
254,ORBIT_LOGISTICS,149.44,149.34,149.54,403,149.37
255,ORBIT_LOGISTICS,148.96,148.86,149.06,321,148.83
256,ORBIT_LOGISTICS,149.14,149.04,149.24,413,149.08
257,ORBIT_LOGISTICS,149.26,149.16,149.36,646,149.35
258,ORBIT_LOGISTICS,149.61,149.51,149.71,545,149.45
259,ORBIT_LOGISTICS,148.53,148.43,148.63,678,148.59
260,ORBIT_LOGISTICS,148.12,148.02,148.22,839,148.02
261,ORBIT_LOGISTICS,146.76,146.66,146.86,744,147.03
262,ORBIT_LOGISTICS,146.2,146.1,146.3,447,146.15
263,ORBIT_LOGISTICS,145.83,145.73,145.93,433,145.89
264,ORBIT_LOGISTICS,145.08,144.98,145.18,687,145.04
265,ORBIT_LOGISTICS,144.21,144.11,144.31,683,144.33
266,ORBIT_LOGISTICS,144.25,144.15,144.35,550,144.33
267,ORBIT_LOGISTICS,142.15,142.05,142.25,347,141.96
268,ORBIT_LOGISTICS,140.55,140.45,140.65,848,140.53
269,ORBIT_LOGISTICS,139.13,139.03,139.23,601,139.4
270,ORBIT_LOGISTICS,139.37,139.27,139.47,354,139.32
271,ORBIT_LOGISTICS,139.56,139.46,139.66,586,139.73
272,ORBIT_LOGISTICS,140.31,140.21,140.41,898,140.04
273,ORBIT_LOGISTICS,139.03,138.93,139.13,800,139.31
274,ORBIT_LOGISTICS,139.26,139.16,139.36,781,139.24
275,ORBIT_LOGISTICS,139.29,139.19,139.39,366,139.21
276,ORBIT_LOGISTICS,140.01,139.91,140.11,821,139.91
277,ORBIT_LOGISTICS,140.9,140.8,141.0,683,140.73
278,ORBIT_LOGISTICS,140.38,140.28,140.48,629,140.6
279,ORBIT_LOGISTICS,140.28,140.18,140.38,682,140.28
280,ORBIT_LOGISTICS,140.84,140.74,140.94,806,141.07
281,ORBIT_LOGISTICS,140.2,140.1,140.3,785,140.23
282,ORBIT_LOGISTICS,140.17,140.07,140.27,897,140.19
283,ORBIT_LOGISTICS,140.61,140.51,140.71,337,140.4
284,ORBIT_LOGISTICS,140.81,140.71,140.91,762,140.69
285,ORBIT_LOGISTICS,141.79,141.69,141.89,540,141.38
286,ORBIT_LOGISTICS,141.77,141.67,141.87,686,141.91
287,ORBIT_LOGISTICS,143.46,143.36,143.56,885,143.35
288,ORBIT_LOGISTICS,144.64,144.54,144.74,560,144.43
289,ORBIT_LOGISTICS,145.77,145.67,145.87,863,145.45
290,ORBIT_LOGISTICS,146.02,145.92,146.12,602,145.73
291,ORBIT_LOGISTICS,146.78,146.68,146.88,755,146.61
292,ORBIT_LOGISTICS,147.6,147.5,147.7,342,147.74
293,ORBIT_LOGISTICS,147.56,147.46,147.66,776,147.57
294,ORBIT_LOGISTICS,147.86,147.76,147.96,761,148.04
295,ORBIT_LOGISTICS,148.29,148.19,148.39,778,148.3
296,ORBIT_LOGISTICS,147.65,147.55,147.75,809,147.82
297,ORBIT_LOGISTICS,148.78,148.68,148.88,624,148.71
298,ORBIT_LOGISTICS,151.02,150.92,151.12,752,151.03
299,ORBIT_LOGISTICS,152.26,152.16,152.36,539,152.21
300,ORBIT_LOGISTICS,153.11,153.01,153.21,384,153.12
301,ORBIT_LOGISTICS,153.9,153.8,154.0,601,153.83
302,ORBIT_LOGISTICS,154.35,154.25,154.45,380,154.21
303,ORBIT_LOGISTICS,155.11,155.01,155.21,583,155.31
304,ORBIT_LOGISTICS,156.02,155.92,156.12,373,155.94
305,ORBIT_LOGISTICS,157.69,157.59,157.79,668,157.73
306,ORBIT_LOGISTICS,158.63,158.53,158.73,501,158.5
307,ORBIT_LOGISTICS,160.68,160.58,160.78,637,160.65
308,ORBIT_LOGISTICS,162.92,162.82,163.02,581,162.92
309,ORBIT_LOGISTICS,164.66,164.56,164.76,495,164.33
310,ORBIT_LOGISTICS,165.69,165.59,165.79,856,165.88
311,ORBIT_LOGISTICS,165.89,165.79,165.99,567,166.57
312,ORBIT_LOGISTICS,167.99,167.89,168.09,654,167.83
313,ORBIT_LOGISTICS,168.05,167.95,168.15,713,168.04
314,ORBIT_LOGISTICS,168.99,168.89,169.09,312,168.64
315,ORBIT_LOGISTICS,168.67,168.57,168.77,783,168.79
316,ORBIT_LOGISTICS,169.38,169.28,169.48,452,169.73
317,ORBIT_LOGISTICS,170.75,170.65,170.85,707,171.24
318,ORBIT_LOGISTICS,172.31,172.21,172.41,514,172.26
319,ORBIT_LOGISTICS,173.99,173.89,174.09,785,173.67
320,ORBIT_LOGISTICS,174.48,174.38,174.58,865,174.45
321,ORBIT_LOGISTICS,175.58,175.48,175.68,779,175.32
322,ORBIT_LOGISTICS,176.69,176.59,176.79,387,176.73
323,ORBIT_LOGISTICS,177.7,177.6,177.8,620,177.92
324,ORBIT_LOGISTICS,178.27,178.17,178.37,727,178.16
325,ORBIT_LOGISTICS,180.24,180.14,180.34,514,180.41
326,ORBIT_LOGISTICS,181.48,181.38,181.58,330,181.84
327,ORBIT_LOGISTICS,182.9,182.8,183.0,683,182.76
328,ORBIT_LOGISTICS,184.02,183.92,184.12,612,183.75
329,ORBIT_LOGISTICS,185.4,185.3,185.5,309,185.09
330,ORBIT_LOGISTICS,185.94,185.84,186.04,663,186.23
331,ORBIT_LOGISTICS,186.51,186.41,186.61,647,186.5
332,ORBIT_LOGISTICS,187.66,187.56,187.76,713,187.63
333,ORBIT_LOGISTICS,188.71,188.61,188.81,850,188.5
334,ORBIT_LOGISTICS,188.68,188.58,188.78,881,188.76
335,ORBIT_LOGISTICS,189.14,189.04,189.24,332,188.89
336,ORBIT_LOGISTICS,189.82,189.72,189.92,638,189.72
337,ORBIT_LOGISTICS,191.24,191.14,191.34,881,191.3
338,ORBIT_LOGISTICS,191.14,191.04,191.24,887,191.33
339,ORBIT_LOGISTICS,190.68,190.58,190.78,700,190.88
340,ORBIT_LOGISTICS,191.18,191.08,191.28,700,191.04
341,ORBIT_LOGISTICS,191.44,191.34,191.54,365,191.46
342,ORBIT_LOGISTICS,192.1,192.0,192.2,411,192.23
343,ORBIT_LOGISTICS,192.79,192.69,192.89,636,192.82
344,ORBIT_LOGISTICS,193.81,193.71,193.91,611,194.01
345,ORBIT_LOGISTICS,194.76,194.66,194.86,395,194.85
346,ORBIT_LOGISTICS,196.01,195.91,196.11,481,195.86
347,ORBIT_LOGISTICS,197.48,197.38,197.58,332,197.22
348,ORBIT_LOGISTICS,199.42,199.32,199.52,327,199.3
349,ORBIT_LOGISTICS,199.61,199.51,199.71,491,199.85
350,ORBIT_LOGISTICS,200.4,200.3,200.5,695,200.26
351,ORBIT_LOGISTICS,201.46,201.36,201.56,590,201.05
352,ORBIT_LOGISTICS,201.45,201.35,201.55,836,201.41
353,ORBIT_LOGISTICS,201.96,201.86,202.06,371,201.8
354,ORBIT_LOGISTICS,201.97,201.87,202.07,311,202.15
355,ORBIT_LOGISTICS,203.25,203.15,203.35,475,203.2
356,ORBIT_LOGISTICS,203.85,203.75,203.95,700,204.05
357,ORBIT_LOGISTICS,204.78,204.68,204.88,460,204.39
358,ORBIT_LOGISTICS,204.66,204.56,204.76,728,204.56
359,ORBIT_LOGISTICS,205.12,205.02,205.22,789,205.13
360,ORBIT_LOGISTICS,206.78,206.68,206.88,511,206.79
361,ORBIT_LOGISTICS,207.53,207.43,207.63,433,207.73
362,ORBIT_LOGISTICS,208.61,208.51,208.71,786,208.49
363,ORBIT_LOGISTICS,207.41,207.31,207.51,462,207.54
364,ORBIT_LOGISTICS,209.37,209.27,209.47,507,209.74
365,ORBIT_LOGISTICS,210.86,210.76,210.96,814,211.15
366,ORBIT_LOGISTICS,212.1,212.0,212.2,506,212.15
367,ORBIT_LOGISTICS,213.32,213.22,213.42,307,213.54
368,ORBIT_LOGISTICS,214.0,213.9,214.1,708,213.78
369,ORBIT_LOGISTICS,215.96,215.86,216.06,552,215.98
370,ORBIT_LOGISTICS,216.71,216.61,216.81,802,217.15
371,ORBIT_LOGISTICS,217.63,217.53,217.73,771,217.7
372,ORBIT_LOGISTICS,219.67,219.57,219.77,393,219.72
373,ORBIT_LOGISTICS,221.69,221.59,221.79,594,221.68
374,ORBIT_LOGISTICS,221.55,221.45,221.65,655,221.82
375,ORBIT_LOGISTICS,223.2,223.1,223.3,604,223.56
376,ORBIT_LOGISTICS,223.53,223.43,223.63,479,223.81
377,ORBIT_LOGISTICS,224.64,224.54,224.74,725,224.41
378,ORBIT_LOGISTICS,227.32,227.22,227.42,742,227.31
379,ORBIT_LOGISTICS,229.58,229.48,229.68,768,229.15
380,ORBIT_LOGISTICS,229.09,228.99,229.19,882,229.31
381,ORBIT_LOGISTICS,230.28,230.18,230.38,397,230.09
382,ORBIT_LOGISTICS,230.67,230.57,230.77,545,231.05
383,ORBIT_LOGISTICS,232.22,232.12,232.32,461,231.92
384,ORBIT_LOGISTICS,231.81,231.71,231.91,598,231.85
385,ORBIT_LOGISTICS,232.78,232.68,232.88,368,232.5
386,ORBIT_LOGISTICS,232.93,232.83,233.03,522,233.04
387,ORBIT_LOGISTICS,233.1,233.0,233.2,805,233.4
388,ORBIT_LOGISTICS,234.12,234.02,234.22,424,234.4
389,ORBIT_LOGISTICS,235.74,235.64,235.84,677,235.56
390,ORBIT_LOGISTICS,236.62,236.52,236.72,633,236.54
391,ORBIT_LOGISTICS,238.06,237.96,238.16,719,238.02
392,ORBIT_LOGISTICS,239.31,239.21,239.41,818,239.46
393,ORBIT_LOGISTICS,240.12,240.02,240.22,345,240.08
394,ORBIT_LOGISTICS,240.08,239.98,240.18,772,240.16
395,ORBIT_LOGISTICS,240.51,240.41,240.61,690,240.5
396,ORBIT_LOGISTICS,240.95,240.85,241.05,499,241.06
397,ORBIT_LOGISTICS,241.4,241.3,241.5,706,241.23
398,ORBIT_LOGISTICS,241.28,241.18,241.38,439,241.13
399,ORBIT_LOGISTICS,241.19,241.09,241.29,634,241.16
400,ORBIT_LOGISTICS,240.77,240.67,240.87,772,240.88
401,ORBIT_LOGISTICS,240.91,240.81,241.01,369,241.1
402,ORBIT_LOGISTICS,241.4,241.3,241.5,748,241.14
403,ORBIT_LOGISTICS,241.27,241.17,241.37,443,241.13
404,ORBIT_LOGISTICS,240.99,240.89,241.09,465,241.14
405,ORBIT_LOGISTICS,240.01,239.91,240.11,474,239.99
406,ORBIT_LOGISTICS,240.06,239.96,240.16,481,239.92
407,ORBIT_LOGISTICS,239.84,239.74,239.94,601,240.07
408,ORBIT_LOGISTICS,239.78,239.68,239.88,472,239.55
409,ORBIT_LOGISTICS,239.44,239.34,239.54,379,239.21
