timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
806,DIFC100,968.15,721,967.15,432,966.15,288,969.79,721,970.79,432,971.79,288,968.97
807,DIFC100,963.7,837,962.7,502,961.7,334,965.28,837,966.28,502,967.28,334,964.49
808,DIFC100,965.04,658,964.04,394,963.04,263,966.6,658,967.6,394,968.6,263,965.82
809,DIFC100,964.37,893,963.37,535,962.37,357,965.87,893,966.87,535,967.87,357,965.12
810,DIFC100,964.58,276,963.58,165,962.58,110,966.02,276,967.02,165,968.02,110,965.3
811,DIFC100,960.39,471,959.39,282,958.39,188,961.79,471,962.79,282,963.79,188,961.09
812,DIFC100,959.89,586,958.89,351,957.89,234,961.29,586,962.29,351,963.29,234,960.59
813,DIFC100,959.94,351,958.94,210,957.94,140,961.3,351,962.3,210,963.3,140,960.62
814,DIFC100,959.32,279,958.32,167,957.32,111,960.64,279,961.64,167,962.64,111,959.98
815,DIFC100,963.33,996,962.33,597,961.33,398,964.63,996,965.63,597,966.63,398,963.98
816,DIFC100,956.2,617,955.2,370,954.2,246,957.5,617,958.5,370,959.5,246,956.85
817,DIFC100,959.13,949,958.13,569,957.13,379,960.57,949,961.57,569,962.57,379,959.85
818,DIFC100,953.06,504,952.06,302,951.06,201,954.46,504,955.46,302,956.46,201,953.76
819,DIFC100,964.12,533,963.12,319,962.12,213,965.58,533,966.58,319,967.58,213,964.85
820,DIFC100,962.59,719,961.59,431,960.59,287,964.25,719,965.25,431,966.25,287,963.42
821,DIFC100,963.58,965,962.58,579,961.58,386,965.16,965,966.16,579,967.16,386,964.37
822,DIFC100,967.93,414,966.93,248,965.93,165,969.45,414,970.45,248,971.45,165,968.69
823,DIFC100,968.05,464,967.05,278,966.05,185,969.53,464,970.53,278,971.53,185,968.79
824,DIFC100,959.9,913,958.9,548,957.9,365,961.34,913,962.34,548,963.34,365,960.62
825,DIFC100,956.4,579,955.4,347,954.4,231,957.96,579,958.96,347,959.96,231,957.18
826,DIFC100,956.35,426,955.35,255,954.35,170,957.87,426,958.87,255,959.87,170,957.11
827,DIFC100,948.92,761,947.92,456,946.92,304,950.38,761,951.38,456,952.38,304,949.65
828,DIFC100,952.36,881,951.36,528,950.36,352,953.92,881,954.92,528,955.92,352,953.14
829,DIFC100,949.3,801,948.3,480,947.3,320,950.8,801,951.8,480,952.8,320,950.05
830,DIFC100,949.22,483,948.22,289,947.22,193,950.7,483,951.7,289,952.7,193,949.96
831,DIFC100,941.25,574,940.25,344,939.25,229,942.67,574,943.67,344,944.67,229,941.96
832,DIFC100,942.93,989,941.93,593,940.93,395,944.47,989,945.47,593,946.47,395,943.7
833,DIFC100,941.53,342,940.53,205,939.53,137,943.01,342,944.01,205,945.01,137,942.27
834,DIFC100,939.59,759,938.59,455,937.59,303,941.03,759,942.03,455,943.03,303,940.31
835,DIFC100,937.3,904,936.3,542,935.3,361,938.7,904,939.7,542,940.7,361,938.0
836,DIFC100,939.55,521,938.55,312,937.55,208,940.93,521,941.93,312,942.93,208,940.24
837,DIFC100,943.76,974,942.76,584,941.76,389,945.1,974,946.1,584,947.1,389,944.43
838,DIFC100,940.72,698,939.72,418,938.72,279,942.06,698,943.06,418,944.06,279,941.39
839,DIFC100,941.64,620,940.64,372,939.64,248,942.98,620,943.98,372,944.98,248,942.31
840,DIFC100,942.51,580,941.51,348,940.51,232,943.83,580,944.83,348,945.83,232,943.17
841,DIFC100,934.18,266,933.18,159,932.18,106,935.46,266,936.46,159,937.46,106,934.82
842,DIFC100,939.59,768,938.59,460,937.59,307,941.07,768,942.07,460,943.07,307,940.33
843,DIFC100,944.29,967,943.29,580,942.29,386,945.77,967,946.77,580,947.77,386,945.03
844,DIFC100,942.36,823,941.36,493,940.36,329,943.82,823,944.82,493,945.82,329,943.09
845,DIFC100,940.02,801,939.02,480,938.02,320,941.44,801,942.44,480,943.44,320,940.73
846,DIFC100,943.25,327,942.25,196,941.25,131,944.65,327,945.65,196,946.65,131,943.95
847,DIFC100,948.99,453,947.99,271,946.99,181,950.37,453,951.37,271,952.37,181,949.68
848,DIFC100,955.21,929,954.21,557,953.21,371,956.61,929,957.61,557,958.61,371,955.91
849,DIFC100,959.67,664,958.67,398,957.67,265,961.11,664,962.11,398,963.11,265,960.39
850,DIFC100,961.6,598,960.6,358,959.6,239,963.04,598,964.04,358,965.04,239,962.32
851,DIFC100,960.08,795,959.08,477,958.08,318,961.48,795,962.48,477,963.48,318,960.78
852,DIFC100,959.17,644,958.17,386,957.17,257,960.53,644,961.53,386,962.53,257,959.85
853,DIFC100,961.22,356,960.22,213,959.22,142,962.54,356,963.54,213,964.54,142,961.88
854,DIFC100,964.96,550,963.96,330,962.96,220,966.26,550,967.26,330,968.26,220,965.61
855,DIFC100,960.33,878,959.33,526,958.33,351,961.63,878,962.63,526,963.63,351,960.98
856,DIFC100,959.2,480,958.2,288,957.2,192,960.54,480,961.54,288,962.54,192,959.87
857,DIFC100,958.95,703,957.95,421,956.95,281,960.27,703,961.27,421,962.27,281,959.61
858,DIFC100,960.61,408,959.61,245,958.61,163,961.89,408,962.89,245,963.89,163,961.25
859,DIFC100,958.73,933,957.73,560,956.73,373,959.99,933,960.99,560,961.99,373,959.36
860,DIFC100,959.91,479,958.91,287,957.91,191,961.17,479,962.17,287,963.17,191,960.54
861,DIFC100,960.28,961,959.28,576,958.28,384,961.52,961,962.52,576,963.52,384,960.9
862,DIFC100,962.99,481,961.99,288,960.99,192,964.21,481,965.21,288,966.21,192,963.6
863,DIFC100,963.11,700,962.11,420,961.11,280,964.33,700,965.33,420,966.33,280,963.72
864,DIFC100,962.23,262,961.23,157,960.23,105,963.43,262,964.43,157,965.43,105,962.83
865,DIFC100,960.95,553,959.95,332,958.95,221,962.15,553,963.15,332,964.15,221,961.55
866,DIFC100,961.36,876,960.36,525,959.36,350,962.56,876,963.56,525,964.56,350,961.96
867,DIFC100,962.33,744,961.33,446,960.33,297,963.51,744,964.51,446,965.51,297,962.92
868,DIFC100,964.23,814,963.23,488,962.23,325,965.39,814,966.39,488,967.39,325,964.81
869,DIFC100,962.11,831,961.11,498,960.11,332,963.29,831,964.29,498,965.29,332,962.7
870,DIFC100,963.14,781,962.14,468,961.14,312,964.32,781,965.32,468,966.32,312,963.73
871,DIFC100,965.21,844,964.21,506,963.21,337,966.39,844,967.39,506,968.39,337,965.8
872,DIFC100,962.53,646,961.53,387,960.53,258,963.71,646,964.71,387,965.71,258,963.12
873,DIFC100,965.23,517,964.23,310,963.23,207,966.43,517,967.43,310,968.43,207,965.83
874,DIFC100,963.24,519,962.24,311,961.24,207,964.44,519,965.44,311,966.44,207,963.84
875,DIFC100,955.15,691,954.15,414,953.15,276,956.37,691,957.37,414,958.37,276,955.76
876,DIFC100,948.98,490,947.98,294,946.98,196,950.4,490,951.4,294,952.4,196,949.69
877,DIFC100,956.99,577,955.99,346,954.99,231,958.47,577,959.47,346,960.47,231,957.73
878,DIFC100,955.32,959,954.32,575,953.32,383,956.86,959,957.86,575,958.86,383,956.09
879,DIFC100,955.28,387,954.28,232,953.28,155,956.78,387,957.78,232,958.78,155,956.03
880,DIFC100,952.02,969,951.02,581,950.02,387,953.46,969,954.46,581,955.46,387,952.74
881,DIFC100,960.07,502,959.07,301,958.07,201,961.49,502,962.49,301,963.49,201,960.78
882,DIFC100,962.3,348,961.3,209,960.3,139,963.82,348,964.82,209,965.82,139,963.06
883,DIFC100,956.71,769,955.71,461,954.71,307,958.17,769,959.17,461,960.17,307,957.44
884,DIFC100,955.53,357,954.53,214,953.53,142,957.03,357,958.03,214,959.03,142,956.28
885,DIFC100,950.47,868,949.47,521,948.47,347,951.91,868,952.91,521,953.91,347,951.19
886,DIFC100,951.56,968,950.56,581,949.56,387,953.02,968,954.02,581,955.02,387,952.29
887,DIFC100,956.12,910,955.12,546,954.12,364,957.54,910,958.54,546,959.54,364,956.83
888,DIFC100,964.64,479,963.64,287,962.64,191,966.06,479,967.06,287,968.06,191,965.35
889,DIFC100,963.53,726,962.53,435,961.53,290,965.05,726,966.05,435,967.05,290,964.29
890,DIFC100,962.83,721,961.83,432,960.83,288,964.29,721,965.29,432,966.29,288,963.56
891,DIFC100,971.6,883,970.6,530,969.6,353,973.02,883,974.02,530,975.02,353,972.31
892,DIFC100,965.32,316,964.32,189,963.32,126,966.86,316,967.86,189,968.86,126,966.09
893,DIFC100,968.42,425,967.42,255,966.42,170,969.98,425,970.98,255,971.98,170,969.2
894,DIFC100,974.27,915,973.27,549,972.27,366,975.79,915,976.79,549,977.79,366,975.03
895,DIFC100,975.3,308,974.3,185,973.3,123,976.82,308,977.82,185,978.82,123,976.06
896,DIFC100,979.87,973,978.87,583,977.87,389,981.33,973,982.33,583,983.33,389,980.6
897,DIFC100,976.8,401,975.8,240,974.8,160,978.26,401,979.26,240,980.26,160,977.53
898,DIFC100,980.95,986,979.95,591,978.95,394,982.39,986,983.39,591,984.39,394,981.67
899,DIFC100,982.77,532,981.77,319,980.77,213,984.19,532,985.19,319,986.19,213,983.48
900,DIFC100,973.72,995,972.72,597,971.72,398,975.1,995,976.1,597,977.1,398,974.41
901,DIFC100,968.43,278,967.43,166,966.43,111,969.97,278,970.97,166,971.97,111,969.2
902,DIFC100,967.34,971,966.34,582,965.34,388,968.88,971,969.88,582,970.88,388,968.11
903,DIFC100,962.13,386,961.13,231,960.13,154,963.61,386,964.61,231,965.61,154,962.87
904,DIFC100,965.97,712,964.97,427,963.97,285,967.47,712,968.47,427,969.47,285,966.72
905,DIFC100,966.02,567,965.02,340,964.02,226,967.5,567,968.5,340,969.5,226,966.76
906,DIFC100,959.9,588,958.9,352,957.9,235,961.32,588,962.32,352,963.32,235,960.61
907,DIFC100,958.53,488,957.53,292,956.53,195,960.01,488,961.01,292,962.01,195,959.27
908,DIFC100,950.6,666,949.6,399,948.6,266,952.02,666,953.02,399,954.02,266,951.31
909,DIFC100,946.42,397,945.42,238,944.42,159,947.96,397,948.96,238,949.96,159,947.19
910,DIFC100,948.45,850,947.45,510,946.45,340,949.97,850,950.97,510,951.97,340,949.21
911,DIFC100,935.58,572,934.58,343,933.58,228,937.06,572,938.06,343,939.06,228,936.32
912,DIFC100,947.89,304,946.89,182,945.89,121,949.67,304,950.67,182,951.67,121,948.78
913,DIFC100,932.76,979,931.76,587,930.76,391,934.66,979,935.66,587,936.66,391,933.71
914,DIFC100,933.64,322,932.64,193,931.64,129,935.78,322,936.78,193,937.78,129,934.71
915,DIFC100,923.28,878,922.28,527,921.28,351,925.28,878,926.28,527,927.28,351,924.28
916,DIFC100,932.26,415,931.26,249,930.26,166,934.32,415,935.32,249,936.32,166,933.29
917,DIFC100,936.36,1000,935.36,600,934.36,400,938.38,1000,939.38,600,940.38,400,937.37
918,DIFC100,944.43,433,943.43,260,942.43,173,946.35,433,947.35,260,948.35,173,945.39
919,DIFC100,964.96,435,963.96,261,962.96,174,966.84,435,967.84,261,968.84,174,965.9
920,DIFC100,988.48,996,987.48,597,986.48,398,990.78,996,991.78,597,992.78,398,989.63
921,DIFC100,993.89,372,992.89,223,991.89,148,996.59,372,997.59,223,998.59,148,995.24
922,DIFC100,991.43,663,990.43,397,989.43,265,993.97,663,994.97,397,995.97,265,992.7
923,DIFC100,995.74,837,994.74,502,993.74,335,998.1,837,999.1,502,1000.1,335,996.92
924,DIFC100,991.32,667,990.32,400,989.32,266,993.54,667,994.54,400,995.54,266,992.43
925,DIFC100,978.41,640,977.41,384,976.41,256,980.51,640,981.51,384,982.51,256,979.46
926,DIFC100,976.85,601,975.85,360,974.85,240,979.03,601,980.03,360,981.03,240,977.94
927,DIFC100,972.68,437,971.68,262,970.68,174,974.72,437,975.72,262,976.72,174,973.7
928,DIFC100,979.17,974,978.17,584,977.17,389,981.13,974,982.13,584,983.13,389,980.15
929,DIFC100,983.45,690,982.45,414,981.45,276,985.35,690,986.35,414,987.35,276,984.4
930,DIFC100,989.71,438,988.71,263,987.71,175,991.53,438,992.53,263,993.53,175,990.62
931,DIFC100,984.26,516,983.26,309,982.26,206,986.04,516,987.04,309,988.04,206,985.15
932,DIFC100,980.57,912,979.57,547,978.57,365,982.31,912,983.31,547,984.31,365,981.44
933,DIFC100,983.36,898,982.36,538,981.36,359,985.04,898,986.04,538,987.04,359,984.2
934,DIFC100,989.03,346,988.03,207,987.03,138,990.65,346,991.65,207,992.65,138,989.84
935,DIFC100,992.19,786,991.19,471,990.19,314,993.79,786,994.79,471,995.79,314,992.99
936,DIFC100,991.76,312,990.76,187,989.76,124,993.3,312,994.3,187,995.3,124,992.53
937,DIFC100,1001.91,820,1000.91,492,999.91,328,1003.39,820,1004.39,492,1005.39,328,1002.65
938,DIFC100,1007.18,422,1006.18,253,1005.18,169,1008.82,422,1009.82,253,1010.82,169,1008.0
939,DIFC100,1009.15,251,1008.15,150,1007.15,100,1010.77,251,1011.77,150,1012.77,100,1009.96
940,DIFC100,1015.53,254,1014.53,152,1013.53,101,1017.09,254,1018.09,152,1019.09,101,1016.31
941,DIFC100,1013.81,584,1012.81,350,1011.81,233,1015.39,584,1016.39,350,1017.39,233,1014.6
942,DIFC100,1012.79,831,1011.79,498,1010.79,332,1014.31,831,1015.31,498,1016.31,332,1013.55
943,DIFC100,1013.43,826,1012.43,495,1011.43,330,1014.89,826,1015.89,495,1016.89,330,1014.16
944,DIFC100,1012.14,426,1011.14,255,1010.14,170,1013.54,426,1014.54,255,1015.54,170,1012.84
945,DIFC100,1013.13,443,1012.13,265,1011.13,177,1014.49,443,1015.49,265,1016.49,177,1013.81
946,DIFC100,1010.05,798,1009.05,478,1008.05,319,1011.37,798,1012.37,478,1013.37,319,1010.71
947,DIFC100,1006.56,473,1005.56,284,1004.56,189,1007.88,473,1008.88,284,1009.88,189,1007.22
948,DIFC100,1008.19,949,1007.19,569,1006.19,379,1009.51,949,1010.51,569,1011.51,379,1008.85
949,DIFC100,1007.86,408,1006.86,244,1005.86,163,1009.16,408,1010.16,244,1011.16,163,1008.51
950,DIFC100,1004.15,701,1003.15,420,1002.15,280,1005.41,701,1006.41,420,1007.41,280,1004.78
951,DIFC100,1001.35,973,1000.35,583,999.35,389,1002.63,973,1003.63,583,1004.63,389,1001.99
952,DIFC100,1004.79,769,1003.79,461,1002.79,307,1006.07,769,1007.07,461,1008.07,307,1005.43
953,DIFC100,999.6,402,998.6,241,997.6,160,1000.9,402,1001.9,241,1002.9,160,1000.25
954,DIFC100,1001.27,887,1000.27,532,999.27,354,1002.61,887,1003.61,532,1004.61,354,1001.94
955,DIFC100,997.49,289,996.49,173,995.49,115,998.81,289,999.81,173,1000.81,115,998.15
956,DIFC100,1004.9,373,1003.9,223,1002.9,149,1006.22,373,1007.22,223,1008.22,149,1005.56
957,DIFC100,1000.97,569,999.97,341,998.97,227,1002.41,569,1003.41,341,1004.41,227,1001.69
958,DIFC100,1002.94,949,1001.94,569,1000.94,379,1004.36,949,1005.36,569,1006.36,379,1003.65
959,DIFC100,1002.12,434,1001.12,260,1000.12,173,1003.5,434,1004.5,260,1005.5,173,1002.81
960,DIFC100,1000.07,352,999.07,211,998.07,140,1001.41,352,1002.41,211,1003.41,140,1000.74
961,DIFC100,998.83,759,997.83,455,996.83,303,1000.15,759,1001.15,455,1002.15,303,999.49
962,DIFC100,999.58,877,998.58,526,997.58,351,1000.88,877,1001.88,526,1002.88,351,1000.23
963,DIFC100,1001.48,595,1000.48,357,999.48,238,1002.74,595,1003.74,357,1004.74,238,1002.11
964,DIFC100,1008.59,811,1007.59,486,1006.59,324,1009.85,811,1010.85,486,1011.85,324,1009.22
965,DIFC100,1004.73,648,1003.73,388,1002.73,259,1006.11,648,1007.11,388,1008.11,259,1005.42
966,DIFC100,1006.82,934,1005.82,560,1004.82,373,1008.2,934,1009.2,560,1010.2,373,1007.51
967,DIFC100,997.36,817,996.36,490,995.36,327,998.72,817,999.72,490,1000.72,327,998.04
